,Actors,Awards,BoxOffice,Country,DVD,Director,Episode,Genre,Language,Metascore,Plot,Poster,Production,Rated,Ratings,Released,Response,Runtime,Season,Title,Type,Website,Writer,Year,imdbID,imdbRating,imdbVotes,seriesID,totalSeasons
691,"Barry Barnes, Maria Laird, Ben Smyth, Brid Brennan",8 wins & 8 nominations.,"$99,134","UK, Ireland",20 Aug 2013,James Marsh,,"Drama, Thriller",English,71,"Set in 1990s Belfast, an active member of the IRA becomes an informant for MI5 in order to protect her son's welfare.",https://m.media-amazon.com/images/M/MV5BMTQzMDYyMTk1OV5BMl5BanBnXkFtZTcwOTkyMTkzOQ@@._V1_SX300.jpg,Magnolia Pictures,R,"[{'Source': 'Internet Movie Database', 'Value': '6.2/10'}, {'Source': 'Rotten Tomatoes', 'Value': '83%'}, {'Source': 'Metacritic', 'Value': '71/100'}]",24 Aug 2012,True,101 min,,Shadow Dancer,movie,http://www.magpictures.com/shadowdancer/,"Tom Bradby (screenplay), Tom Bradby (based on the novel by)",2012,tt1770734,6.2,"11,338",,
692,"Paul Rudd, Leslie Mann, Maude Apatow, Iris Apatow",2 wins & 11 nominations.,"$65,200,000",USA,22 Mar 2013,Judd Apatow,,"Comedy, Romance",English,59,"Pete and Debbie are both about to turn 40, their kids hate each other, both of their businesses are failing, they're on the verge of losing their house, and their relationship is threatening to fall apart.",https://m.media-amazon.com/images/M/MV5BNzQxMDQ1NjA4N15BMl5BanBnXkFtZTcwNTE5MjQ3OA@@._V1_SX300.jpg,Universal Studios,R,"[{'Source': 'Internet Movie Database', 'Value': '6.2/10'}, {'Source': 'Rotten Tomatoes', 'Value': '52%'}, {'Source': 'Metacritic', 'Value': '59/100'}]",21 Dec 2012,True,134 min,,This Is 40,movie,http://www.thisis40movie.com/,"Judd Apatow, Judd Apatow (based on characters created by)",2012,tt1758830,6.2,"117,762",,
693,"Mark Wahlberg, Mila Kunis, Seth MacFarlane, Joel McHale",Nominated for 1 Oscar. Another 13 wins & 27 nominations.,"$218,100,000",USA,11 Dec 2012,Seth MacFarlane,,"Comedy, Fantasy","English, Japanese",62,"John Bennett, a man whose childhood wish of bringing his teddy bear to life came true, now must decide between keeping the relationship with the bear or his girlfriend, Lori.",https://m.media-amazon.com/images/M/MV5BMTQ1OTU0ODcxMV5BMl5BanBnXkFtZTcwOTMxNTUwOA@@._V1_SX300.jpg,Universal Pictures,R,"[{'Source': 'Internet Movie Database', 'Value': '6.9/10'}, {'Source': 'Rotten Tomatoes', 'Value': '68%'}, {'Source': 'Metacritic', 'Value': '62/100'}]",29 Jun 2012,True,106 min,,Ted,movie,http://www.tedisreal.com/,"Seth MacFarlane (screenplay by), Alec Sulkin (screenplay by), Wellesley Wild (screenplay by), Seth MacFarlane (story by)",2012,tt1637725,6.9,"534,382",,
694,"Janeane Garofalo, Christopher Titus, Michael Boatman, Reiko Aylesworth",2 wins.,N/A,USA,13 Aug 2013,Caytha Jentis,,"Comedy, Drama",English,N/A,"A suburban mom relives her season with the soccer obsessed sports parents whose outrageous ""win at all costs"" behavior spirals out of control.",https://m.media-amazon.com/images/M/MV5BMTQ5ODk3NTY5M15BMl5BanBnXkFtZTcwOTEyMDcxNw@@._V1_SX300.jpg,Bad Parents LLC,Not Rated,"[{'Source': 'Internet Movie Database', 'Value': '3.3/10'}]",18 Oct 2012,True,100 min,,Bad Parents,movie,N/A,Caytha Jentis,2012,tt2081178,3.3,332,,
695,"Jean-Louis Trintignant, Emmanuelle Riva, Isabelle Huppert, Alexandre Tharaud",Won 1 Oscar. Another 77 wins & 103 nominations.,"$6,700,000","Austria, France, Germany",20 Aug 2013,Michael Haneke,,"Drama, Romance","French, English",94,"Georges and Anne are an octogenarian couple. They are cultivated, retired music teachers. Their daughter, also a musician, lives in Britain with her family. One day, Anne has a stroke, and the couple's bond of love is severely tested.",https://m.media-amazon.com/images/M/MV5BMTk1NTc3NDc4MF5BMl5BanBnXkFtZTcwNjYwNDk0OA@@._V1_SX300.jpg,Sony Pictures Classics,PG-13,"[{'Source': 'Internet Movie Database', 'Value': '7.9/10'}, {'Source': 'Rotten Tomatoes', 'Value': '93%'}, {'Source': 'Metacritic', 'Value': '94/100'}]",20 Sep 2012,True,127 min,,Amour,movie,http://sonyclassics.com/amour/,Michael Haneke (screenplay),2012,tt1602620,7.9,"84,175",,
696,"Katie Aselton, Lake Bell, Kate Bosworth, Will Bouvier",N/A,N/A,USA,29 Jul 2013,Katie Aselton,,"Horror, Thriller",English,46,Three childhood friends set aside their personal issues and reunite for a girls' weekend on a remote island off the coast of Maine. One wrong move turns their weekend getaway into a deadly fight for survival.,https://m.media-amazon.com/images/M/MV5BMjM0NjExNDkwOF5BMl5BanBnXkFtZTcwMDQ3ODQxOQ@@._V1_SX300.jpg,LD Entertainment,R,"[{'Source': 'Internet Movie Database', 'Value': '4.8/10'}, {'Source': 'Rotten Tomatoes', 'Value': '50%'}, {'Source': 'Metacritic', 'Value': '46/100'}]",17 May 2013,True,83 min,,Black Rock,movie,https://www.facebook.com/blackrockmovie,"Mark Duplass (screenplay), Katie Aselton (story)",2012,tt1930294,4.8,"7,542",,
697,"Jamie Foxx, Christoph Waltz, Leonardo DiCaprio, Kerry Washington",Won 2 Oscars. Another 56 wins & 151 nominations.,"$162,804,648",USA,16 Apr 2013,Quentin Tarantino,,"Drama, Western","English, German, French, Italian",81,"With the help of a German bounty hunter, a freed slave sets out to rescue his wife from a brutal Mississippi plantation owner.",https://m.media-amazon.com/images/M/MV5BMjIyNTQ5NjQ1OV5BMl5BanBnXkFtZTcwODg1MDU4OA@@._V1_SX300.jpg,The Weinstein Co.,R,"[{'Source': 'Internet Movie Database', 'Value': '8.4/10'}, {'Source': 'Rotten Tomatoes', 'Value': '86%'}, {'Source': 'Metacritic', 'Value': '81/100'}]",25 Dec 2012,True,165 min,,Django Unchained,movie,http://unchainedmovie.com/,Quentin Tarantino,2012,tt1853728,8.4,"1,188,568",,
698,"Michael Polley, Harry Gulkin, Susy Buchan, John Buchan",24 wins & 42 nominations.,"$1,599,038",Canada,03 Sep 2013,Sarah Polley,,Documentary,English,91,A film that excavates layers of myth and memory to find the elusive truth at the core of a family of storytellers.,https://m.media-amazon.com/images/M/MV5BMTg3MDU2NjI3N15BMl5BanBnXkFtZTcwMjYwMzYyOQ@@._V1_SX300.jpg,Roadside Attractions,PG-13,"[{'Source': 'Internet Movie Database', 'Value': '7.6/10'}, {'Source': 'Rotten Tomatoes', 'Value': '94%'}, {'Source': 'Metacritic', 'Value': '91/100'}]",17 Jan 2013,True,108 min,,Stories We Tell,movie,http://storieswetellmovie.com/,"Sarah Polley, Michael Polley (narration)",2012,tt2366450,7.6,"11,092",,
699,"Jake Gyllenhaal, Michael Peña, Natalie Martinez, Anna Kendrick",3 wins & 10 nominations.,"$39,100,000",USA,22 Jan 2013,David Ayer,,"Action, Crime, Drama, Thriller","English, Spanish",68,"Shot documentary-style, this film follows the daily grind of two young police officers in LA who are partners and friends, and what happens when they meet criminal forces greater than themselves.",https://m.media-amazon.com/images/M/MV5BMjMxNjU0ODU5Ml5BMl5BanBnXkFtZTcwNjI4MzAyOA@@._V1_SX300.jpg,Open Road Films,R,"[{'Source': 'Internet Movie Database', 'Value': '7.6/10'}, {'Source': 'Rotten Tomatoes', 'Value': '85%'}, {'Source': 'Metacritic', 'Value': '68/100'}]",21 Sep 2012,True,109 min,,End of Watch,movie,http://www.endofwatchthefilm.com/,David Ayer,2012,tt1855199,7.6,"209,486",,
700,"Isabel Christine Andreasen, Ingrid Bolsø Berdal, Milla Olin, Tobias Santelmann",1 nomination.,N/A,Norway,N/A,Roar Uthaug,,"Action, History, Thriller",Norwegian,N/A,"Signe, spared from death to produce a child, befriends a little girl, Frigg, and escapes from the camp.",https://m.media-amazon.com/images/M/MV5BMTgyODYwMjM4OV5BMl5BanBnXkFtZTcwNzM3MjA1OA@@._V1_SX300.jpg,N/A,Not Rated,"[{'Source': 'Internet Movie Database', 'Value': '6.1/10'}]",28 Sep 2012,True,78 min,,Escape,movie,N/A,Thomas Moldestad,2012,tt2076850,6.1,"3,780",,
701,"Colin Firth, Tom Courtenay, Alan Rickman, Mike Noble",N/A,"$689,042",USA,25 Apr 2014,Michael Hoffman,,"Comedy, Crime","English, Japanese",N/A,"An art curator decides to seek revenge on his abusive boss by conning him into buying a fake Monet, but his plan requires the help of an eccentric and unpredictable Texas rodeo queen.",https://m.media-amazon.com/images/M/MV5BNmIyMWY1YTUtMjQ0ZC00MzE4LTlmNmYtNzRhZjU5NTNhN2VjXkEyXkFqcGdeQXVyNzI1NzMxNzM@._V1_SX300.jpg,CBS Films,PG-13,"[{'Source': 'Internet Movie Database', 'Value': '5.7/10'}, {'Source': 'Rotten Tomatoes', 'Value': '19%'}]",21 Nov 2012,True,89 min,,Gambit,movie,N/A,"Joel Coen (screenplay), Ethan Coen (screenplay), Sidney Carroll (short story)",2012,tt0404978,5.7,"21,969",,
702,"Reese Witherspoon, Chris Pine, Tom Hardy, Til Schweiger",1 win & 6 nominations.,"$54,758,461",USA,22 May 2012,McG,,"Action, Comedy, Romance","English, German, Japanese, Serbian",31,A pair of C.I.A. operatives wage an epic battle against one another when they discover they are dating the same woman.,https://m.media-amazon.com/images/M/MV5BMTYyOTQ4MDE2MV5BMl5BanBnXkFtZTcwOTE0MTgwNw@@._V1_SX300.jpg,Twentieth Century Fox,PG-13,"[{'Source': 'Internet Movie Database', 'Value': '6.3/10'}, {'Source': 'Rotten Tomatoes', 'Value': '26%'}, {'Source': 'Metacritic', 'Value': '31/100'}]",17 Feb 2012,True,103 min,,This Means War,movie,http://www.thismeanswarmovie.com/,"Timothy Dowling (screenplay), Simon Kinberg (screenplay), Timothy Dowling (story), Marcus Gautesen (story)",2012,tt1596350,6.3,"166,069",,
703,"Caroline Fogarty, Bonnie McNeil, Laurel Porter, Dee Wallace",3 wins.,N/A,USA,06 May 2014,Nikki Braendlin,,"Comedy, Drama",English,N/A,"Margaret has always been a little... particular. But since being jilted by her fiance, her obsessive-compulsive behaviors are in overdrive. The last thing she needs is company. Showing up ...",https://images-na.ssl-images-amazon.com/images/M/MV5BMTkwNzEwMjQ4N15BMl5BanBnXkFtZTcwOTk1Njc1OA@@._V1_SX300.jpg,Cinema Libre,N/A,"[{'Source': 'Internet Movie Database', 'Value': '7.1/10'}]",01 Oct 2012,True,90 min,,As High as the Sky,movie,http://www.facebook.com/pages/As-High-as-the-Sky/247549445286463,Nikki Braendlin,2012,tt2119383,7.1,113,,
704,"John Pingayak, Ahmaogak Sweeney, John Chase, Ishmael Angalook Hope",1 nomination.,"$20,113,965","USA, UK",19 Jun 2012,Ken Kwapis,,"Biography, Drama, Family, Romance",English,61,"In small-town Alaska, a news reporter recruits his ex-girlfriend - a Greenpeace volunteer - on a campaign to save a family of gray whales trapped by rapidly forming ice in the Arctic Circle.",https://m.media-amazon.com/images/M/MV5BMjEzNTg5MjA5NV5BMl5BanBnXkFtZTcwNjk0MTk5Ng@@._V1_SX300.jpg,Universal Pictures,PG,"[{'Source': 'Internet Movie Database', 'Value': '6.5/10'}, {'Source': 'Rotten Tomatoes', 'Value': '75%'}, {'Source': 'Metacritic', 'Value': '61/100'}]",03 Feb 2012,True,107 min,,Big Miracle,movie,http://www.everybodyloveswhales.com/,"Jack Amiel (screenplay), Michael Begler (screenplay), Thomas Rose (book)",2012,tt1430615,6.5,"17,410",,
705,"Amanda Seyfried, Daniel Sunjata, Jennifer Carpenter, Sebastian Stan",N/A,"$11,400,000",USA,29 May 2012,Heitor Dhalia,,"Action, Adventure, Drama, Horror, Mystery, Thriller",English,36,A woman is convinced her kidnapper has returned when her sister goes missing.,https://m.media-amazon.com/images/M/MV5BMTgzMTEyOTgyOF5BMl5BanBnXkFtZTcwOTY1ODkxNw@@._V1_SX300.jpg,Summit Entertainment,PG-13,"[{'Source': 'Internet Movie Database', 'Value': '5.9/10'}, {'Source': 'Rotten Tomatoes', 'Value': '10%'}, {'Source': 'Metacritic', 'Value': '36/100'}]",24 Feb 2012,True,94 min,,Gone,movie,http://www.gone-movie.com/,Allison Burnett,2012,tt1838544,5.9,"39,064",,
706,"John Magaro, Jack Huston, Will Brill, Brahm Vaccarella",3 wins & 3 nominations.,"$605,747",USA,30 Apr 2013,David Chase,,Drama,English,65,"Set in suburban New Jersey in the 1960s, a group of friends form a rock band and try to make it big.",https://m.media-amazon.com/images/M/MV5BMzU2NDU2MzIyMl5BMl5BanBnXkFtZTcwMDk2NTY1OA@@._V1_SX300.jpg,Paramount Studios,R,"[{'Source': 'Internet Movie Database', 'Value': '6.0/10'}, {'Source': 'Rotten Tomatoes', 'Value': '71%'}, {'Source': 'Metacritic', 'Value': '65/100'}]",19 Jul 2013,True,112 min,,Not Fade Away,movie,http://www.notfadeawaymovie.com,David Chase,2012,tt1230215,6.0,"4,027",,
707,"Jonny Lee Miller, Lucy Liu, Jon Michael Hill, Aidan Quinn",Nominated for 2 Primetime Emmys. Another 6 wins & 16 nominations.,,USA,,N/A,,"Crime, Drama, Mystery","English, Spanish, Chinese, Russian, Pushto, French, Czech, German, Filipino",N/A,"A modern take on the cases of Sherlock Holmes, with the detective now living in New York City.",https://m.media-amazon.com/images/M/MV5BMDEyN2U1YTItNDY1Zi00YjljLWI5YzItNWU3YWViYjhiZTgxXkEyXkFqcGdeQXVyNjg4NzAyOTA@._V1_SX300.jpg,,TV-14,"[{'Source': 'Internet Movie Database', 'Value': '7.9/10'}]",27 Sep 2012,True,60 min,,Elementary,series,,Robert Doherty,2012–,tt2191671,7.9,"92,353",,7
708,"Ann Dowd, Matt Servitto, Dreama Walker, Pat Healy",7 wins & 34 nominations.,"$318,622",USA,08 Jan 2013,Craig Zobel,,"Biography, Crime, Drama, Horror, Thriller",English,68,"A normal Friday service at a fast food restaurant becomes interrupted by a police officer who claims an employee stole from a customer, but something more sinister is going on.",https://m.media-amazon.com/images/M/MV5BMTYxMjkwMTk3OV5BMl5BanBnXkFtZTcwNDIwODcwOA@@._V1_SX300.jpg,Magnolia Pictures,R,"[{'Source': 'Internet Movie Database', 'Value': '6.4/10'}, {'Source': 'Rotten Tomatoes', 'Value': '89%'}, {'Source': 'Metacritic', 'Value': '68/100'}]",26 Sep 2012,True,90 min,,Compliance,movie,http://www.magpictures.com/compliance/,Craig Zobel,2012,tt1971352,6.4,"28,339",,
709,"Sylvester Stallone, Jason Statham, Jet Li, Dolph Lundgren",4 wins & 5 nominations.,"$85,017,401","USA, Germany",20 Nov 2012,Simon West,,"Action, Adventure, Thriller",English,51,"Mr. Church reunites the Expendables for what should be an easy paycheck, but when one of their men is murdered on the job, their quest for revenge puts them deep in enemy territory and up against an unexpected threat.",https://m.media-amazon.com/images/M/MV5BNDg1YWRhNmQtMGI5Ny00MTI3LTg2OTItZWEzZGE3OGZjZDNhXkEyXkFqcGdeQXVyNDc2NjEyMw@@._V1_SX300.jpg,Lionsgate,R,"[{'Source': 'Internet Movie Database', 'Value': '6.6/10'}, {'Source': 'Rotten Tomatoes', 'Value': '67%'}, {'Source': 'Metacritic', 'Value': '51/100'}]",17 Aug 2012,True,103 min,,The Expendables 2,movie,http://theexpendables2film.com/,"Richard Wenk (screenplay), Sylvester Stallone (screenplay), Ken Kaufman (story), David Agosto (story), Richard Wenk (story), Dave Callaham (characters)",2012,tt1764651,6.6,"275,334",,
710,"Maggie Smith, Tom Courtenay, Billy Connolly, Pauline Collins",Nominated for 1 Golden Globe. Another 4 wins & 4 nominations.,"$18,000,000",UK,18 Jun 2013,Dustin Hoffman,,"Comedy, Drama","English, Italian, Polish, French",64,"At a home for retired musicians, the annual concert to celebrate Verdi's birthday is disrupted by the arrival of Jean, an eternal diva and the former wife of one of the residents.",https://m.media-amazon.com/images/M/MV5BMTc2MTI0MzI5Ml5BMl5BanBnXkFtZTcwNzkzNjQ4OA@@._V1_SX300.jpg,The Weinstein Co.,PG-13,"[{'Source': 'Internet Movie Database', 'Value': '6.8/10'}, {'Source': 'Rotten Tomatoes', 'Value': '80%'}, {'Source': 'Metacritic', 'Value': '64/100'}]",01 Mar 2013,True,94 min,,Quartet,movie,http://weinsteinco.com/sites/quartet/,"Ronald Harwood (play), Ronald Harwood (screenplay)",2012,tt1441951,6.8,"17,801",,
711,"Toby Jones, Cosimo Fusco, Antonio Mancino, Fatma Mohamed",16 wins & 15 nominations.,"$28,602",UK,10 Dec 2013,Peter Strickland,,"Drama, Horror, Thriller","English, Italian",80,A sound engineer's work for an Italian horror studio becomes a terrifying case of life imitating art.,https://m.media-amazon.com/images/M/MV5BMTEzMzI3OTM4MDleQTJeQWpwZ15BbWU3MDgyNDAzNTk@._V1_SX300.jpg,IFC Films,Not Rated,"[{'Source': 'Internet Movie Database', 'Value': '6.2/10'}, {'Source': 'Rotten Tomatoes', 'Value': '85%'}, {'Source': 'Metacritic', 'Value': '80/100'}]",31 Aug 2012,True,92 min,,Berberian Sound Studio,movie,http://https://www.facebook.com/BerberianSoundStudio,Peter Strickland,2012,tt1833844,6.2,"12,673",,
712,"Julia Garner, Liam Aiken, Billy Zane, Cynthia Watros",4 wins & 6 nominations.,N/A,USA,N/A,Rebecca Thomas,,Drama,English,60,"Rachel, a teenager born and raised in her Mormon community, believes that she has been inpregnated by listening to music and must get to Vegas to find the ""father"" of her miracle baby.",https://m.media-amazon.com/images/M/MV5BMjMwNjEyNDQ2N15BMl5BanBnXkFtZTcwODU1NTMxOQ@@._V1_SX300.jpg,Phase 4 Films,R,"[{'Source': 'Internet Movie Database', 'Value': '6.8/10'}, {'Source': 'Rotten Tomatoes', 'Value': '88%'}, {'Source': 'Metacritic', 'Value': '60/100'}]",13 Jul 2012,True,96 min,,Electrick Children,movie,http://www.electrickchildren.com/,Rebecca Thomas,2012,tt2139843,6.8,"5,310",,
713,"Fernando Alves Pinto, Alessandra Negrini, Caco Ciocler, Marat Descartes",8 wins & 6 nominations.,N/A,Brazil,19 Jan 2016,Afonso Poyart,,"Action, Thriller",Portuguese,N/A,"In São Paulo, the scheme of the corrupt DA Júlia and her mate, the lawyer Henrique with the gangster Maicom is discovered and sent to the Internal Affairs. Maicom is responsible for ...",https://m.media-amazon.com/images/M/MV5BMTYzNDI4NjY1NF5BMl5BanBnXkFtZTgwNjU3NjkzNzE@._V1_SX300.jpg,Xlrator Media,TV-MA,"[{'Source': 'Internet Movie Database', 'Value': '7.4/10'}, {'Source': 'Rotten Tomatoes', 'Value': '40%'}]",19 Jan 2015,True,101 min,,Two Rabbits,movie,http://www.doiscoelhos.com.br/,Afonso Poyart (screenplay by),2012,tt1753722,7.4,"4,652",,
714,"Yôsuke Kubozuka, Kiko Mizuhara, Kaori Momoi, Erika Sawajiri",2 nominations.,N/A,Japan,N/A,Mika Ninagawa,,"Drama, Horror",Japanese,N/A,"Top star Lilico undergoes multiple cosmetic surgeries to her entire body. As her surgeries show side effect, Lilico makes the lives of those around her miserable as she tries to deal with her career and her personal problems.",https://images-na.ssl-images-amazon.com/images/M/MV5BMzBlOGY4M2ItOGY5NS00YjQ1LTljZjgtYTA0YWY3OTkxNGRiXkEyXkFqcGdeQXVyNDkzNTM2ODg@._V1_SX300.jpg,N/A,N/A,"[{'Source': 'Internet Movie Database', 'Value': '6.4/10'}]",14 Jul 2012,True,127 min,,Helter Skelter,movie,N/A,"Kyôko Okazaki (manga), Arisa Kaneko (screenplay)",2012,tt2147319,6.4,"1,351",,
715,"Alicia Vikander, Mads Mikkelsen, Mikkel Boe Følsgaard, Trine Dyrholm",Nominated for 1 Oscar. Another 21 wins & 36 nominations.,"$1,545,726","Denmark, Sweden, Czech Republic, Germany",26 Mar 2013,Nikolaj Arcel,,"Biography, Drama, History, Romance","Danish, English, German, French",73,"A young queen, who is married to an insane king, falls secretly in love with her physician - and together they start a revolution that changes a nation forever.",https://m.media-amazon.com/images/M/MV5BMTg3MDE4MTQ4NF5BMl5BanBnXkFtZTcwNDgwNDYyOA@@._V1_SX300.jpg,Magnolia Pictures,R,"[{'Source': 'Internet Movie Database', 'Value': '7.6/10'}, {'Source': 'Rotten Tomatoes', 'Value': '90%'}, {'Source': 'Metacritic', 'Value': '73/100'}]",29 Mar 2012,True,137 min,,A Royal Affair,movie,http://aroyalaffairmovie.com/,"Bodil Steensen-Leth (novel), Rasmus Heisterberg (screenplay), Nikolaj Arcel (screenplay)",2012,tt1276419,7.6,"40,534",,
716,"Jenna Fischer, Chris Messina, Malin Akerman, Rich Sommer",N/A,"$5,360","USA, Poland",09 Oct 2012,Lee Kirk,,"Comedy, Drama, Romance",English,43,An offbeat romantic comedy about a silver-painted street performer and the soft spoken zoo worker who falls for him.,https://m.media-amazon.com/images/M/MV5BMTQwNjQwMjg0M15BMl5BanBnXkFtZTcwNjA3ODE2Nw@@._V1_SX300.jpg,Tribeca Films,PG-13,"[{'Source': 'Internet Movie Database', 'Value': '6.7/10'}, {'Source': 'Rotten Tomatoes', 'Value': '70%'}, {'Source': 'Metacritic', 'Value': '43/100'}]",27 Apr 2012,True,94 min,,The Giant Mechanical Man,movie,http://www.tribecafilm.com/tribecafilm/giant_mechanical_man-film39407.html#.T5J6M6uy6AI,Lee Kirk,2012,tt1769363,6.7,"8,825",,
717,"Khaled Nabawy, Agnes Bruckner, Rizwan Manji, William Atherton",3 wins & 3 nominations.,"$24,296",USA,11 Nov 2013,Sam Kadi,,Drama,"English, Arabic",38,"An Arab immigrant wins the American green card lottery, arriving in New York City on September 10, 2001.",https://m.media-amazon.com/images/M/MV5BNjMwMjUxMzUxNF5BMl5BanBnXkFtZTcwNDIyNTUzOA@@._V1_SX300.jpg,Monterey Media Inc.,PG-13,"[{'Source': 'Internet Movie Database', 'Value': '7.0/10'}, {'Source': 'Metacritic', 'Value': '38/100'}]",27 Sep 2013,True,99 min,,The Citizen,movie,http://www.thecitizenmovie.com/,"Jazmen Darnell Brown, Sam Kadi (story), Sam Kadi, Samir Younis",2012,tt1942989,7.0,"3,066",,
718,"Lesley Nightingale, Michelle Totton, David Beames, William Simons",N/A,,UK,,Noreen Kershaw,N/A,"Drama, Comedy, Crime",English,N/A,After a charity concert at Eltering Church it is discovered that two candlesticks have been stolen. When Alf Ventress goes to the church with some flowers he is knocked down and the safe is...,http://ia.media-imdb.com/images/M/MV5BMTcxNjk1ODU5Nl5BMl5BanBnXkFtZTcwNzA3NzI5Mw@@._V1_SX300.jpg,,N/A,[],05 Nov 2000,True,50 min,N/A,Dog Collar,episode,,Neil McKay,2000,tt0598828,N/A,N/A,N/A,
719,"Josh Radnor, Elizabeth Olsen, Richard Jenkins, Allison Janney",7 nominations.,"$317,190",USA,18 Dec 2012,Josh Radnor,,"Comedy, Drama, Music, Romance",English,55,"When 30-something Jesse returns to his alma mater for a professor's retirement party, he falls for Zibby, a college student, and is faced with a powerful attraction that springs up between them.",https://m.media-amazon.com/images/M/MV5BMTY4Njk3MjE2N15BMl5BanBnXkFtZTcwNzg5OTIyOA@@._V1_SX300.jpg,IFC Films,PG-13,"[{'Source': 'Internet Movie Database', 'Value': '6.7/10'}, {'Source': 'Rotten Tomatoes', 'Value': '70%'}, {'Source': 'Metacritic', 'Value': '55/100'}]",05 Oct 2012,True,97 min,,Liberal Arts,movie,http://www.ifcfilms.com/films/liberal-arts,Josh Radnor,2012,tt1872818,6.7,"33,883",,
720,"Lizzy Caplan, Alison Brie, Martin Starr, Geoffrey Arend",3 wins & 2 nominations.,"$3,755",USA,16 Apr 2013,Michael Mohan,,"Comedy, Romance",English,54,"Sarah begins to confront her shortcomings after she rejects her boyfriend's hasty proposal and soon finds herself in a rebound romance. Meanwhile, her sister Beth is immersed in the details of her wedding.",https://m.media-amazon.com/images/M/MV5BMTQ0OTExOTUyNl5BMl5BanBnXkFtZTcwNjkwOTI2OA@@._V1_SX300.jpg,IFC Films,R,"[{'Source': 'Internet Movie Database', 'Value': '5.8/10'}, {'Source': 'Rotten Tomatoes', 'Value': '47%'}, {'Source': 'Metacritic', 'Value': '54/100'}]",08 Nov 2012,True,97 min,,Save the Date,movie,http://www.savethedatethemovie.com,"Jeffrey Brown, Michael Mohan, Egan Reich (screenplay)",2012,tt1965065,5.8,"6,437",,
721,"Alicia Silverstone, Krysten Ritter, Larry Wilmore, Bettina Bresnan",N/A,"$2,741",USA,13 Nov 2012,Amy Heckerling,,"Comedy, Horror, Romance",English,57,Two female vampires in modern-day New York City are faced with daunting romantic possibilities.,https://m.media-amazon.com/images/M/MV5BMTg0ODkwMzI0NV5BMl5BanBnXkFtZTcwMDc4OTc2OA@@._V1_SX300.jpg,Anchor Bay Entertainment,PG-13,"[{'Source': 'Internet Movie Database', 'Value': '5.2/10'}, {'Source': 'Rotten Tomatoes', 'Value': '53%'}, {'Source': 'Metacritic', 'Value': '57/100'}]",02 Nov 2012,True,92 min,,Vamps,movie,http://www.facebook.com/VampsMovie,Amy Heckerling,2012,tt1545106,5.2,"8,723",,
722,"Indiana Evans, Brenton Thwaites, Denise Richards, Patrick St. Esprit",N/A,N/A,USA,18 Dec 2012,Mikael Salomon,,"Adventure, Drama, Romance",English,N/A,Two high school students become stranded on a tropical island and must rely on each other for survival. They learn more about themselves and each other while falling in love.,https://m.media-amazon.com/images/M/MV5BMTU4ODg1ODgzNl5BMl5BanBnXkFtZTgwMTEyNDc1MDE@._V1_SX300.jpg,Sony Pictures Entertainment,TV-14,"[{'Source': 'Internet Movie Database', 'Value': '5.6/10'}]",16 Jun 2012,True,85 min,,Blue Lagoon: The Awakening,movie,N/A,"Henry De Vere Stacpoole (based on the novel by), Matt Heller (teleplay by), Heather Rutman (teleplay by)",2012,tt2287663,5.6,"12,143",,
723,"Aaron Eckhart, Liana Liberato, Olga Kurylenko, Garrick Hagon",1 win & 2 nominations.,N/A,"USA, Canada, Belgium, UK",16 Jul 2013,Philipp Stölzl,,"Action, Thriller",English,34,"An ex-CIA agent and his estranged daughter are forced on the run when his employers erase all records of his existence, and mark them both for termination as part of a wide-reaching international conspiracy.",https://m.media-amazon.com/images/M/MV5BMTM3MjQwNzE1OF5BMl5BanBnXkFtZTcwMDYyNDYyOQ@@._V1_SX300.jpg,Radius-TWC,R,"[{'Source': 'Internet Movie Database', 'Value': '6.1/10'}, {'Source': 'Rotten Tomatoes', 'Value': '27%'}, {'Source': 'Metacritic', 'Value': '34/100'}]",26 Sep 2012,True,100 min,,Erased,movie,http://www.finefilms.co.jp/inbou/,Arash Amel,2012,tt1645155,6.1,"27,007",,
724,"James Franco, Selena Gomez, Vanessa Hudgens, Ashley Benson",11 wins & 32 nominations.,"$13,900,000","USA, France",09 Jul 2013,Harmony Korine,,"Comedy, Crime, Drama",English,63,"Four college girls hold up a restaurant in order to fund their spring break vacation. While partying, drinking, and taking drugs, they are arrested, only to be bailed out by a drug and arms dealer.",https://m.media-amazon.com/images/M/MV5BNDBmYjU3NzAtZGVkNS00N2E3LWEyNTgtMjIwMTczYTE0M2Y4XkEyXkFqcGdeQXVyMTMxODk2OTU@._V1_SX300.jpg,A24 Films,R,"[{'Source': 'Internet Movie Database', 'Value': '5.3/10'}, {'Source': 'Rotten Tomatoes', 'Value': '66%'}, {'Source': 'Metacritic', 'Value': '63/100'}]",22 Mar 2013,True,94 min,,Spring Breakers,movie,http://www.springbreakersmovie.com/,Harmony Korine,2012,tt2101441,5.3,"125,234",,
