,Actors,Awards,BoxOffice,Country,DVD,Director,Episode,Genre,Language,Metascore,Plot,Poster,Production,Rated,Ratings,Released,Response,Runtime,Season,Title,Type,Website,Writer,Year,imdbID,imdbRating,imdbVotes,seriesID,totalSeasons
793,"Steve Carell, Jason Segel, Russell Brand, Julie Andrews",Nominated for 1 Golden Globe. Another 3 wins & 40 nominations.,"$251,476,985","USA, France",14 Dec 2010,"Pierre Coffin, Chris Renaud",,"Animation, Comedy, Family, Fantasy",English,72,"When a criminal mastermind uses a trio of orphan girls as pawns for a grand scheme, he finds their love is profoundly changing him for the better.",https://m.media-amazon.com/images/M/MV5BMTY3NjY0MTQ0Nl5BMl5BanBnXkFtZTcwMzQ2MTc0Mw@@._V1_SX300.jpg,Universal Pictures,PG,"[{'Source': 'Internet Movie Database', 'Value': '7.7/10'}, {'Source': 'Rotten Tomatoes', 'Value': '81%'}, {'Source': 'Metacritic', 'Value': '72/100'}]",09 Jul 2010,True,95 min,,Despicable Me,movie,http://www.despicable.me,"Cinco Paul (screenplay by), Ken Daurio (screenplay by), Sergio Pablos (based on a story by)",2010,tt1323594,7.7,"458,657",,
794,"Paul Giamatti, Macha Grenon, Paul Gross, Atom Egoyan",Nominated for 1 Oscar. Another 18 wins & 18 nominations.,"$7,501,404","Italy, Canada",28 Jun 2011,Richard J. Lewis,,"Comedy, Drama","English, French",67,"The picaresque and touching story of the politically incorrect, fully lived life of the impulsive, irascible and fearlessly blunt Barney Panofsky.",https://m.media-amazon.com/images/M/MV5BMTM4MTUwNDg0OF5BMl5BanBnXkFtZTcwMjUyODYxNA@@._V1_SX300.jpg,Sony Classics,R,"[{'Source': 'Internet Movie Database', 'Value': '7.3/10'}, {'Source': 'Rotten Tomatoes', 'Value': '79%'}, {'Source': 'Metacritic', 'Value': '67/100'}]",18 Feb 2011,True,134 min,,Barney's Version,movie,http://www.sonyclassics.com/barneysversion,"Mordecai Richler (novel), Michael Konyves (screenplay)",2010,tt1423894,7.3,"22,900",,
795,"Jeff Bridges, Hailee Steinfeld, Matt Damon, Josh Brolin",Nominated for 10 Oscars. Another 37 wins & 153 nominations.,"$171,031,347",USA,07 Jun 2011,"Ethan Coen, Joel Coen",,"Adventure, Drama, Western",English,80,A stubborn teenager enlists the help of a tough U.S. Marshal to track down her father's murderer.,https://m.media-amazon.com/images/M/MV5BMjIxNjAzODQ0N15BMl5BanBnXkFtZTcwODY2MjMyNA@@._V1_SX300.jpg,Paramount Pictures,PG-13,"[{'Source': 'Internet Movie Database', 'Value': '7.6/10'}, {'Source': 'Rotten Tomatoes', 'Value': '96%'}, {'Source': 'Metacritic', 'Value': '80/100'}]",22 Dec 2010,True,110 min,,True Grit,movie,http://www.truegritmovie.com/,"Joel Coen (screenplay), Ethan Coen (screenplay), Charles Portis (novel)",2010,tt1403865,7.6,"281,260",,
796,"Michael Laurino, Anessa Ramsey, Alex Draper, Cassidy Freeman",2 wins.,N/A,USA,02 Aug 2011,"Jesse Holland, Andy Mitton",,"Horror, Thriller",English,52,"1940: the entire population of Friar, New Hampshire walked up a winding mountain trail, leaving everything behind. 2008: the first official expedition into the wilderness attempts to solve the mystery of the lost citizens of Friar.",https://m.media-amazon.com/images/M/MV5BMDZjMGU5YmMtZTAyNy00Y2EyLTllMjUtYWM3ZjE1ZjdjYWIzXkEyXkFqcGdeQXVyNDUxMTg2MTU@._V1_SX300.jpg,Bloody Disgusting/The Collective,R,"[{'Source': 'Internet Movie Database', 'Value': '4.7/10'}, {'Source': 'Rotten Tomatoes', 'Value': '50%'}, {'Source': 'Metacritic', 'Value': '52/100'}]",23 Jan 2010,True,98 min,,YellowBrickRoad,movie,http://www.yellowbrickroadthemovie.com/,"Jesse Holland, Andy Mitton",2010,tt1398428,4.7,"5,291",,
797,"Robert Downey Jr., Gwyneth Paltrow, Don Cheadle, Scarlett Johansson",Nominated for 1 Oscar. Another 7 wins & 42 nominations.,"$312,057,433",USA,28 Sep 2010,Jon Favreau,,"Action, Adventure, Sci-Fi","English, French, Russian",57,"With the world now aware of his identity as Iron Man, Tony Stark must contend with both his declining health and a vengeful mad man with ties to his father's legacy.",https://m.media-amazon.com/images/M/MV5BMTM0MDgwNjMyMl5BMl5BanBnXkFtZTcwNTg3NzAzMw@@._V1_SX300.jpg,Paramount Studios,PG-13,"[{'Source': 'Internet Movie Database', 'Value': '7.0/10'}, {'Source': 'Rotten Tomatoes', 'Value': '73%'}, {'Source': 'Metacritic', 'Value': '57/100'}]",07 May 2010,True,124 min,,Iron Man 2,movie,http://www.ironmanmovie.com/,"Justin Theroux (screenplay), Stan Lee (Marvel comic book), Don Heck (Marvel comic book), Larry Lieber (Marvel comic book), Jack Kirby (Marvel comic book)",2010,tt1228705,7.0,"635,948",,
798,"Orson Welles, Ryan Johnson, Christopher Sommers, Rupert Raineri",N/A,N/A,Australia,N/A,Louise Alston,,Comedy,English,N/A,Jackie and Lucy - together nicknamed 'Jucy' - are 20 something best friends who do everything together. Their days are spent working at a local alternative video store serving a variety of ...,https://m.media-amazon.com/images/M/MV5BNDUyODQyMzE1Nl5BMl5BanBnXkFtZTcwNzY5Mzk5Ng@@._V1_SX300.jpg,KCDC,Not Rated,"[{'Source': 'Internet Movie Database', 'Value': '5.7/10'}, {'Source': 'Rotten Tomatoes', 'Value': '100%'}]",02 Nov 2011,True,90 min,,Jucy,movie,http://www.jucythemovie.com/,"Francesca Gasteen (based on characters by), Cindy Nelson (based on characters by), Louise Alston (story), Stephen Vagg (screenplay)",2010,tt1336999,5.7,109,,
799,"Jennifer Lopez, Alex O'Loughlin, Michaela Watkins, Eric Christian Olsen",2 nominations.,"$37,481,242",USA,24 Aug 2010,Alan Poul,,"Comedy, Romance",English,34,"A woman conceives twins through artificial insemination, only to meet the man of her dreams on the very same day.",https://m.media-amazon.com/images/M/MV5BNjAzODM4NTc1OF5BMl5BanBnXkFtZTcwNDU2ODUzMw@@._V1_SX300.jpg,CBS Films,PG-13,"[{'Source': 'Internet Movie Database', 'Value': '5.4/10'}, {'Source': 'Rotten Tomatoes', 'Value': '18%'}, {'Source': 'Metacritic', 'Value': '34/100'}]",23 Apr 2010,True,104 min,,The Back-up Plan,movie,http://www.theback-upplan.com/,Kate Angelo,2010,tt1212436,5.4,"45,611",,
800,"Claire Danes, Julia Ormond, David Strathairn, Catherine O'Hara",Won 1 Golden Globe. Another 33 wins & 34 nominations.,N/A,USA,17 Aug 2010,Mick Jackson,,"Biography, Drama",English,N/A,"A biopic of Temple Grandin, an autistic woman who has become one of the top scientists in the humane livestock handling industry.",https://m.media-amazon.com/images/M/MV5BMjQwOTQ4NDk5OF5BMl5BanBnXkFtZTcwNzM0Mjk3Mw@@._V1_SX300.jpg,Aviator Films,TV-PG,"[{'Source': 'Internet Movie Database', 'Value': '8.3/10'}, {'Source': 'Rotten Tomatoes', 'Value': '100%'}]",06 Feb 2010,True,107 min,,Temple Grandin,movie,N/A,"Temple Grandin (based on the book: ""Emergence""), Margaret Scariano (based on the book: ""Emergence""), Temple Grandin (based on the book: ""Thinking in Pictures""), Christopher Monger (screenplay), Merritt Johnson (screenplay)",2010,tt1278469,8.3,"24,444",,
801,"Onni Tommila, Jorma Tommila, Tommi Korpela, Rauno Juvonen",12 wins & 2 nominations.,"$236,210","Finland, Norway, France, Sweden",25 Oct 2011,Jalmari Helander,,"Adventure, Fantasy, Horror","Finnish, English",71,"In the depths of the Korvatunturi mountains, 486 meters deep, lies the closest ever guarded secret of Christmas. The time has come to dig it up. This Christmas everyone will believe in Santa Claus.",https://m.media-amazon.com/images/M/MV5BMTM4NzkxMDM4N15BMl5BanBnXkFtZTcwMTI1NzQwNA@@._V1_SX300.jpg,Oscilloscope Pictures,R,"[{'Source': 'Internet Movie Database', 'Value': '6.7/10'}, {'Source': 'Rotten Tomatoes', 'Value': '89%'}, {'Source': 'Metacritic', 'Value': '71/100'}]",03 Dec 2010,True,84 min,,Rare Exports: A Christmas Tale,movie,http://www.rareexportsmovie.com/en,"Jalmari Helander, Jalmari Helander (based on the original idea by), Juuso Helander (based on the original idea by), Petri Jokiranta (dramaturge), Sami Parkkinen (dramaturge)",2010,tt1401143,6.7,"23,771",,
802,"Adrien Brody, Topher Grace, Alice Braga, Walton Goggins",2 wins & 4 nominations.,"$52,000,688",USA,19 Oct 2010,Nimród Antal,,"Action, Adventure, Sci-Fi, Thriller","English, Spanish, Russian",51,A group of elite warriors parachute into an unfamiliar jungle and are hunted by members of a merciless alien race.,https://m.media-amazon.com/images/M/MV5BNjFmNDNlMGItMDQxMS00ZWMxLTg4MmQtMTBiNWU3ZDU1Nzk1XkEyXkFqcGdeQXVyMTQxNzMzNDI@._V1_SX300.jpg,20th Century Fox,R,"[{'Source': 'Internet Movie Database', 'Value': '6.4/10'}, {'Source': 'Rotten Tomatoes', 'Value': '65%'}, {'Source': 'Metacritic', 'Value': '51/100'}]",09 Jul 2010,True,107 min,,Predators,movie,http://www.predators-movie.com/,"Alex Litvak, Michael Finch, Jim Thomas (characters), John Thomas (characters)",2010,tt1424381,6.4,"197,510",,
803,"Jon Foo, Kelly Overton, Cary-Hiroyuki Tagawa, Ian Anthony Dale",N/A,N/A,"Japan, USA",19 Jul 2011,Dwight H. Little,,"Action, Crime, Drama, Sci-Fi, Thriller","English, Japanese",N/A,Jin Kazama witnesses the death of his mother Jun by Tekken in the slums known as Anvil. After finding a Tekken ID he decides to seek out vengeance for his mother's death.,https://m.media-amazon.com/images/M/MV5BMjE1ODM3MTI5MF5BMl5BanBnXkFtZTcwNjc3MDcxNQ@@._V1_SX300.jpg,Crystal Sky Pictures,R,"[{'Source': 'Internet Movie Database', 'Value': '4.8/10'}, {'Source': 'Rotten Tomatoes', 'Value': '0%'}]",20 Mar 2010,True,92 min,,Tekken,movie,N/A,Alan B. McElroy (screenplay),2010,tt0411951,4.8,"24,734",,
804,"Will Forte, Kristen Wiig, Ryan Phillippe, Val Kilmer",1 nomination.,"$8,000,000",USA,07 Sep 2010,Jorma Taccone,,"Action, Comedy, Romance","English, Russian",43,"Former special operative MacGruber is called back into action to take down his arch-enemy, Dieter Von Cunth, who's in possession of a nuclear warhead and bent on destroying Washington, D.C.",https://m.media-amazon.com/images/M/MV5BMjE4MDY1ODY5Nl5BMl5BanBnXkFtZTcwNjgzMTEzMw@@._V1_SX300.jpg,Universal/Rogue Pictures,R,"[{'Source': 'Internet Movie Database', 'Value': '5.5/10'}, {'Source': 'Rotten Tomatoes', 'Value': '48%'}, {'Source': 'Metacritic', 'Value': '43/100'}]",21 May 2010,True,90 min,,MacGruber,movie,http://iamrogue.com/macgruber/,"Will Forte, John Solomon, Jorma Taccone",2010,tt1470023,5.5,"39,513",,
805,"Benjamin Helstad, Trond Nilssen, Stellan Skarsgård, Kristoffer Joner",8 wins & 6 nominations.,N/A,"Norway, France, Sweden, Poland",10 Apr 2012,Marius Holst,,"Action, Drama","Norwegian, Swedish",N/A,"Norwegian winter, early 20th century. On the boys home Bastoy, a new inmate leads the boys to a violent uprising against a brutal regime. How far is he willing to go to attain freedom?",https://m.media-amazon.com/images/M/MV5BNjFiNzBmM2MtNjA5Zi00ZTY3LTk4NGEtNDE3Y2I1N2U2MTkzXkEyXkFqcGdeQXVyMjA0MzYwMDY@._V1_SX300.jpg,Film Movement,Not Rated,"[{'Source': 'Internet Movie Database', 'Value': '7.5/10'}, {'Source': 'Rotten Tomatoes', 'Value': '94%'}]",17 Dec 2010,True,116 min,,King of Devil's Island,movie,http://www.kongenavbastoy.no/,"Mette M. Bølstad (story), Lars Saabye Christensen (story), Dennis Magnusson (screenplay), Eric Schmid (screenplay)",2010,tt1332134,7.5,"16,020",,
806,"Ewan McGregor, Jon Bernthal, Tim Preece, Jim Belushi",33 wins & 54 nominations.,"$11,016,593","France, Germany, UK",03 Aug 2010,Roman Polanski,,"Drama, Mystery, Thriller",English,77,"A ghost writer, hired to complete the memoirs of a former British Prime Minister, uncovers secrets that put his own life in jeopardy.",https://m.media-amazon.com/images/M/MV5BMTI3NzMwMzkyNV5BMl5BanBnXkFtZTcwODk4NjQxMw@@._V1_SX300.jpg,Summit Entertainment,PG-13,"[{'Source': 'Internet Movie Database', 'Value': '7.2/10'}, {'Source': 'Rotten Tomatoes', 'Value': '84%'}, {'Source': 'Metacritic', 'Value': '77/100'}]",19 Mar 2010,True,128 min,,The Ghost Writer,movie,http://theghostwriter-movie.com/,"Robert Harris (screenplay), Roman Polanski (screenplay), Robert Harris (novel)",2010,tt1139328,7.2,"147,483",,
807,"Gustav Fischer Kjærulff, Sebastian Bull Sarning, Mads Broe Andersen, Jakob Cedergren",9 wins & 19 nominations.,N/A,"Denmark, Sweden",30 Dec 2014,Thomas Vinterberg,,Drama,Danish,N/A,"Two brothers meet at their mother's funeral, each in his way on a path of self-destruction, both haunted by a tragedy in their youth.",https://m.media-amazon.com/images/M/MV5BMjM2MDcyNjc4OF5BMl5BanBnXkFtZTgwMTc5MjA2MDE@._V1_SX300.jpg,Entertainment One,Not Rated,"[{'Source': 'Internet Movie Database', 'Value': '7.6/10'}]",01 Sep 2011,True,105 min,,Submarino,movie,N/A,"Jonas T. Bengtsson (novel), Tobias Lindholm (screenplay), Thomas Vinterberg (screenplay)",2010,tt1322385,7.6,"8,621",,
808,"Kristen Stewart, Dakota Fanning, Michael Shannon, Stella Maeve",6 nominations.,"$3,600,000",USA,20 Jul 2010,Floria Sigismondi,,"Biography, Drama, Music",English,65,A coming-of-age biographical film about the 1970s teenage all-girl rock band The Runaways. The relationship between band members Cherie Currie and Joan Jett is also explored.,https://m.media-amazon.com/images/M/MV5BMTI3Nzc2ODI4NV5BMl5BanBnXkFtZTcwMzkxNDMyMw@@._V1_SX300.jpg,Apparition,R,"[{'Source': 'Internet Movie Database', 'Value': '6.6/10'}, {'Source': 'Rotten Tomatoes', 'Value': '69%'}, {'Source': 'Metacritic', 'Value': '65/100'}]",19 Mar 2010,True,106 min,,The Runaways,movie,http://runawaysmovie.com/,"Floria Sigismondi (screenplay), Cherie Currie (book)",2010,tt1017451,6.6,"43,502",,
809,"Bill Nighy, Emily Blunt, Rupert Grint, Rupert Everett",N/A,"$117,190","UK, France",08 Feb 2011,Jonathan Lynn,,"Action, Comedy, Crime",English,41,A hitman tries to retire but a beautiful thief may change his plans.,https://m.media-amazon.com/images/M/MV5BMTQ1ODIzNDYyMl5BMl5BanBnXkFtZTcwMTc1NDk5Mw@@._V1_SX300.jpg,Freestyle Releasing,PG-13,"[{'Source': 'Internet Movie Database', 'Value': '6.8/10'}, {'Source': 'Rotten Tomatoes', 'Value': '33%'}, {'Source': 'Metacritic', 'Value': '41/100'}]",18 Jun 2010,True,98 min,,Wild Target,movie,http://www.wildtargetmovie.com,"Lucinda Coxon (screenplay), Pierre Salvadori (film ""Cible émouvante"")",2010,tt1235189,6.8,"33,668",,
810,"Gwyneth Paltrow, Tim McGraw, Garrett Hedlund, Leighton Meester",Nominated for 1 Oscar. Another 1 win & 7 nominations.,"$20,218,921",USA,12 Apr 2011,Shana Feste,,"Drama, Music",English,45,"A rising country-music songwriter works with a fallen star to work their way to fame, causing romantic complications along the way.",https://m.media-amazon.com/images/M/MV5BMTUxMjQ0NjE3OV5BMl5BanBnXkFtZTcwODIxNDEwNA@@._V1_SX300.jpg,Screen Gems,PG-13,"[{'Source': 'Internet Movie Database', 'Value': '6.3/10'}, {'Source': 'Rotten Tomatoes', 'Value': '22%'}, {'Source': 'Metacritic', 'Value': '45/100'}]",07 Jan 2011,True,117 min,,Country Strong,movie,http://www.countrystrong-movie.com/?hs308=CST6186,Shana Feste,2010,tt1555064,6.3,"16,129",,
811,"Reed Birney, Jonathan Groff, Mamie Gummer, Portia Reiners",1 nomination.,N/A,USA,07 Nov 2011,Jeff Lipsky,,Drama,English,50,"TWELVE THIRTY is drama about a family with adult children that is broken, and a self-centered young man who, in the span of a week, becomes entangled in each of their lives, wreaking havoc ...",https://images-na.ssl-images-amazon.com/images/M/MV5BMTQyNDkyMjU5NF5BMl5BanBnXkFtZTgwNzMwNDA2MDE@._V1_SX300.jpg,Virgil Films,UNRATED,"[{'Source': 'Internet Movie Database', 'Value': '4.6/10'}, {'Source': 'Rotten Tomatoes', 'Value': '17%'}, {'Source': 'Metacritic', 'Value': '50/100'}]",14 Jan 2011,True,120 min,,Twelve Thirty,movie,http://www.twelvethirtymovie.com/,Jeff Lipsky,2010,tt1520453,4.6,178,,
812,"Catherine Deneuve, Gérard Depardieu, Fabrice Luchini, Karin Viard",Nominated for 1 BAFTA Film Award. Another 2 wins & 10 nominations.,"$900,000",France,19 Jul 2011,François Ozon,,Comedy,French,68,"When her husband is taken hostage by his striking employees, a trophy wife (Deneuve) takes the reins of the family business and proves to be a remarkably effective leader. Business and ...",https://m.media-amazon.com/images/M/MV5BMTQ0OTIyMTQzOV5BMl5BanBnXkFtZTcwODQ5MDA1NA@@._V1_SX300.jpg,Music Box Films,R,"[{'Source': 'Internet Movie Database', 'Value': '6.4/10'}, {'Source': 'Rotten Tomatoes', 'Value': '83%'}, {'Source': 'Metacritic', 'Value': '68/100'}]",15 Apr 2011,True,103 min,,Potiche,movie,http://potichemovie.com/,"François Ozon (scenario), Pierre Barillet (play), Jean-Pierre Grédy (play)",2010,tt1521848,6.4,"9,467",,
813,"Cory Booker, Geoffrey Canada, Candice Fryer, Gregory Goodwine Jr.",1 nomination.,N/A,USA,31 Aug 2010,Madeleine Sackler,,"Documentary, Drama, News",English,72,"Four children enter a high-stakes lottery. If they win, they can attend one of the best schools in New York. A look at the crisis in public education, The Lottery makes the case than any child can succeed.",https://images-na.ssl-images-amazon.com/images/M/MV5BMTU3MzMyMDg0OF5BMl5BanBnXkFtZTcwMTIxNDEwNA@@._V1_SX300.jpg,Variance Films,NOT RATED,"[{'Source': 'Internet Movie Database', 'Value': '7.0/10'}, {'Source': 'Rotten Tomatoes', 'Value': '62%'}, {'Source': 'Metacritic', 'Value': '72/100'}]",07 May 2010,True,81 min,,The Lottery,movie,http://www.thelotteryfilm.com/,N/A,2010,tt1515935,7.0,531,,
814,"Daniel Carlisle, Todd Kubrak, Emily Peck, Marja-Lewis Ryan",4 wins.,N/A,USA,09 Nov 2010,Jacob Chase,,"Comedy, Drama, Romance",English,N/A,"Two couples in their twenties, who are struggling to find substance and meaning in their lives and relationships, meet by happenstance in a New York City Irish tavern called The Four-Faced Liar.",https://m.media-amazon.com/images/M/MV5BMTcyMzI1MzcyNV5BMl5BanBnXkFtZTcwOTQzNDcwMw@@._V1_SX300.jpg,Wolfe Releasing,NOT RATED,"[{'Source': 'Internet Movie Database', 'Value': '5.8/10'}]",01 Jan 2010,True,87 min,,The Four-Faced Liar,movie,http://www.wolfevideo.com,Marja-Lewis Ryan (screenplay),2010,tt1174693,5.8,"2,346",,
815,"Milla Jovovich, Ali Larter, Kim Coates, Shawn Roberts",2 wins & 8 nominations.,"$60,128,566","Germany, France, USA, Canada, UK",28 Dec 2010,Paul W.S. Anderson,,"Action, Adventure, Horror, Sci-Fi","English, Japanese, Spanish",37,"While still out to destroy the evil Umbrella Corporation, Alice joins a group of survivors living in a prison surrounded by the infected who also want to relocate to the mysterious but supposedly unharmed safe haven known only as Arcadia.",https://m.media-amazon.com/images/M/MV5BZjRlMGQ0NmUtM2U2Ny00MTk3LTg5NjAtN2M3Y2JmZjllNjJlXkEyXkFqcGdeQXVyNTIzOTk5ODM@._V1_SX300.jpg,Sony Pictures/Screen Gems,R,"[{'Source': 'Internet Movie Database', 'Value': '5.9/10'}, {'Source': 'Rotten Tomatoes', 'Value': '23%'}, {'Source': 'Metacritic', 'Value': '37/100'}]",10 Sep 2010,True,96 min,,Resident Evil: Afterlife,movie,http://www.residentevil-movie.com/,Paul W.S. Anderson,2010,tt1220634,5.9,"152,028",,
816,"Russell Brand, Rose Byrne, Tyler McKinney, Zoe Salmon",14 nominations.,"$60,923,325",USA,28 Sep 2010,Nicholas Stoller,,"Adventure, Comedy, Music",English,65,A record company intern is hired to accompany out-of-control British rock star Aldous Snow to a concert at L.A.'s Greek Theater.,https://m.media-amazon.com/images/M/MV5BMjIyMzQ0MjExNV5BMl5BanBnXkFtZTcwMzkyMzgxMw@@._V1_SX300.jpg,Universal Pictures,R,"[{'Source': 'Internet Movie Database', 'Value': '6.4/10'}, {'Source': 'Rotten Tomatoes', 'Value': '72%'}, {'Source': 'Metacritic', 'Value': '65/100'}]",04 Jun 2010,True,109 min,,Get Him to the Greek,movie,http://www.gethimtothegreek.net/,"Nicholas Stoller, Jason Segel (characters)",2010,tt1226229,6.4,"160,749",,
817,"Ben Affleck, Rebecca Hall, Jon Hamm, Jeremy Renner",Nominated for 1 Oscar. Another 9 wins & 45 nominations.,"$92,173,235",USA,17 Dec 2010,Ben Affleck,,"Crime, Drama, Thriller",English,74,"As he plans his next job, a longtime thief tries to balance his feelings for a bank manager connected to one of his earlier heists, as well as the F.B.I. Agent looking to bring him and his crew down.",https://m.media-amazon.com/images/M/MV5BMTcyNzcxODg3Nl5BMl5BanBnXkFtZTcwMTUyNjQ3Mw@@._V1_SX300.jpg,Warner Bros. Pictures,R,"[{'Source': 'Internet Movie Database', 'Value': '7.6/10'}, {'Source': 'Rotten Tomatoes', 'Value': '93%'}, {'Source': 'Metacritic', 'Value': '74/100'}]",17 Sep 2010,True,125 min,,The Town,movie,http://www.thetownmovie.com/,"Peter Craig (screenplay), Ben Affleck (screenplay), Aaron Stockard (screenplay), Chuck Hogan (novel)",2010,tt0840361,7.6,"319,334",,
818,"Luis Tosar, Federico Pérez Rey, Víctor Fábregas, Esperanza Pedreño",12 wins & 14 nominations.,N/A,"Spain, Argentina",N/A,Jorge Coira,,"Comedy, Drama","Spanish, Gallegan, English, Macedonian",N/A,"In the city of Santiago de Compostela, the meals are more important than just eating. The important conversations, socially and for all other reasons, are done around food. This happens one day with intertwined lives in the historic city.",https://m.media-amazon.com/images/M/MV5BMTM4Njc4NDc1MV5BMl5BanBnXkFtZTcwMjk5MjkwNw@@._V1_SX300.jpg,Festival Films,N/A,"[{'Source': 'Internet Movie Database', 'Value': '6.5/10'}]",19 Nov 2010,True,101 min,,18 Meals,movie,N/A,"Jorge Coira, Araceli Gonda, Diego Ameixeiras",2010,tt1671616,6.5,464,,
819,"Paul Gross, Sienna Guillory, Dustin Milligan, Tyler Mane",5 wins & 5 nominations.,N/A,Canada,08 Aug 2011,William Phillips,,"Action, Comedy, Drama, Western",English,N/A,A hardened American gunslinger is repeatedly thwarted in his attempts to mount a showdown in a friendly town in Canada where no one seems to understand or appreciate the brutal code of the American Wild West.,https://m.media-amazon.com/images/M/MV5BMDk1OTQzYjItNjk3OS00N2I3LThkN2EtZjM5OTQwZjFjZTAxL2ltYWdlXkEyXkFqcGdeQXVyNzM0MDQ1Mw@@._V1_SX300.jpg,Cinema Eopch,N/A,"[{'Source': 'Internet Movie Database', 'Value': '6.5/10'}, {'Source': 'Rotten Tomatoes', 'Value': '40%'}]",30 Apr 2010,True,89 min,,Gunless,movie,http://gunless.ca/,William Phillips,2010,tt1376195,6.5,"3,351",,
820,"Julianne Moore, Jonathan Rhys Meyers, Jeffrey DeMunn, Frances Conroy",N/A,N/A,USA,02 Jul 2013,"Måns Mårlind, Björn Stein",,"Horror, Mystery, Thriller",English,28,A female forensic psychiatrist discovers that all but one of her patient's multiple personalities are murder victims. She will have to find out what's happening before her time is finished.,https://m.media-amazon.com/images/M/MV5BMTM3Njk3ODA2M15BMl5BanBnXkFtZTcwNzUzOTMxOQ@@._V1_SX300.jpg,Radius-TWC,R,"[{'Source': 'Internet Movie Database', 'Value': '6.1/10'}, {'Source': 'Rotten Tomatoes', 'Value': '4%'}, {'Source': 'Metacritic', 'Value': '28/100'}]",01 Mar 2013,True,112 min,,6 Souls,movie,N/A,Michael Cooney,2010,tt1179069,6.1,"30,123",,
821,"Tracy Wright, Molly Parker, Daniel MacIvor, Bob Martin",5 wins & 10 nominations.,N/A,Canada,22 Nov 2011,Bruce McDonald,,Drama,English,N/A,"Trigger is the story of two rock n' roll women who once shared a friendship, a band and a whole lot of chaos. Now a dozen years later they meet again, and over the course of one evening ...",https://images-na.ssl-images-amazon.com/images/M/MV5BMjA5MjQxNzk5OF5BMl5BanBnXkFtZTcwMDM4NjY5Mw@@._V1_SX300.jpg,E1 Entertainment,N/A,"[{'Source': 'Internet Movie Database', 'Value': '6.3/10'}, {'Source': 'Rotten Tomatoes', 'Value': '86%'}]",30 Apr 2011,True,83 min,,Trigger,movie,N/A,Daniel MacIvor,2010,tt1624408,6.3,339,,
822,"Kelly Sheridan, Kathleen Barr, Tabitha St. Germain, Peter Mel",4 nominations.,N/A,USA,N/A,Adam Wood,,"Animation, Family, Fantasy",English,N/A,"Barbie stars as Merliah, a surfer who learns a shocking secret: she's a mermaid! She and her dolphin friend set out for an undersea adventure to rescue her mother, the queen of Oceana.",https://m.media-amazon.com/images/M/MV5BZWUwNDI2YzUtMGYyYy00MWQ2LTljYmMtMDg3ZjZlYjRkOWFlXkEyXkFqcGdeQXVyNDgyODgxNjE@._V1_SX300.jpg,N/A,TV-Y,"[{'Source': 'Internet Movie Database', 'Value': '6.2/10'}]",09 Mar 2010,True,75 min,,Barbie in a Mermaid Tale,movie,N/A,Elise Allen (screenplay),2010,tt1610301,6.2,"1,596",,
823,"Ophelia Lovibond, Shanika Warren-Markland, Emma Roberts, Tamsin Egerton",N/A,N/A,UK,31 Jul 2012,"Noel Clarke, Mark Davis",,"Crime, Thriller",English,N/A,"4 girls out on a 3 days trip in to 2 cities, if they survive. While Jo is working in a supermarket, her 3 friends are all out on their adventures. A chance encounter with diamond thieves sends them on a collision course with fate itself.",https://m.media-amazon.com/images/M/MV5BMjA5NDA4MjM5Ml5BMl5BanBnXkFtZTcwOTIwNTIzMw@@._V1_SX300.jpg,Unstoppable Entertainment,Not Rated,"[{'Source': 'Internet Movie Database', 'Value': '5.8/10'}, {'Source': 'Rotten Tomatoes', 'Value': '37%'}]",02 Jun 2010,True,117 min,,4.3.2.1.,movie,http://4321movie.com/,Noel Clarke,2010,tt1514041,5.8,"9,962",,
824,"Shane Van Dyke, Marie Westbrook, Bruce Davison, Brooke Burns",N/A,N/A,USA,24 Aug 2010,Shane Van Dyke,,"Action, Adventure, Drama, Romance, Thriller",English,N/A,"On the 100th anniversary of the original voyage, a modern luxury liner christened ""Titanic 2,"" follows the path of its namesake. But when a tsunami hurls an iceberg into the new ship's path...",https://m.media-amazon.com/images/M/MV5BMTMxMjQ1MjA5Ml5BMl5BanBnXkFtZTcwNjIzNjg1Mw@@._V1_SX300.jpg,Metrodome Distribution,Not Rated,"[{'Source': 'Internet Movie Database', 'Value': '1.6/10'}]",24 Aug 2010,True,90 min,,Titanic II,movie,N/A,Shane Van Dyke,2010,tt1640571,1.6,"9,883",,
825,"Ranveer Singh, Anushka Sharma, Ranjit Batra, Manu Rishi Chadha",9 wins & 12 nominations.,N/A,India,04 Apr 2011,Maneesh Sharma,,"Comedy, Drama, Romance","Hindi, English, Punjabi",N/A,"Shruti and Bittoo become partners in their very own ""Wedding planning ka bijness"" in Delhi and in the process discover friendship, love and one another.",https://m.media-amazon.com/images/M/MV5BOTJlMWYwYTYtZGFjYS00NmY1LWFhNGEtNWMxZTVmZGY1N2MwXkEyXkFqcGdeQXVyNTkzNDQ4ODc@._V1_SX300.jpg,Yash Raj Films,NOT RATED,"[{'Source': 'Internet Movie Database', 'Value': '7.2/10'}]",10 Dec 2010,True,139 min,,Band Baaja Baaraat,movie,http://www.bandbaajabaaraat.com/,"Amitabh Bhattacharya (lyrics), Habib Faisal (screenplay & dialogues), Maneesh Sharma (story)",2010,tt1610452,7.2,"13,370",,
