,Actors,Awards,BoxOffice,Country,DVD,Director,Episode,Genre,Language,Metascore,Plot,Poster,Production,Rated,Ratings,Released,Response,Runtime,Season,Title,Type,Website,Writer,Year,imdbID,imdbRating,imdbVotes,seriesID,totalSeasons
715,"Dianne Wiest, Robert Downey Jr., Shia LaBeouf, Melonie Diaz",7 wins & 9 nominations.,"$420,603",USA,20 Feb 2007,Dito Montiel,,"Crime, Drama","English, Spanish",67,"The movie is a coming-of-age drama about a boy growing up in Astoria, New York during the 1980s. As his friends end up dead, on drugs, or in prison. He comes to believe he has been saved from their fates by various so-called saints.",https://m.media-amazon.com/images/M/MV5BMjAxNzMzNzkyOF5BMl5BanBnXkFtZTYwMzM2ODc3._V1_SX300.jpg,First Look Media,R,"[{'Source': 'Internet Movie Database', 'Value': '7.0/10'}, {'Source': 'Rotten Tomatoes', 'Value': '76%'}, {'Source': 'Metacritic', 'Value': '67/100'}]",13 Oct 2006,True,100 min,,A Guide to Recognizing Your Saints,movie,http://www.firstlookstudios.com/guide,"Dito Montiel (book), Dito Montiel",2006,tt0473488,7.0,"23,789",,
716,"Tao Zhao, Zhou Lan, Sanming Han, Lizhen Ma",12 wins & 10 nominations.,N/A,"China, Hong Kong",25 Nov 2008,Zhangke Jia,,Drama,Mandarin,81,"A town in Fengjie county is gradually being demolished and flooded to make way for the Three Gorges Dam. A man and woman visit the town to locate their estranged spouses, and become witness to the societal changes.",https://images-na.ssl-images-amazon.com/images/M/MV5BODhhNTQxMGQtNTQzOS00MTZkLWFlYjQtZDE3YTdmY2MxYzU4XkEyXkFqcGdeQXVyNDE5MTU2MDE@._V1_SX300.jpg,New Yorker Films,UNRATED,"[{'Source': 'Internet Movie Database', 'Value': '7.3/10'}, {'Source': 'Rotten Tomatoes', 'Value': '92%'}, {'Source': 'Metacritic', 'Value': '81/100'}]",16 Nov 2006,True,111 min,,Still Life,movie,N/A,"Zhangke Jia (screenplay), Na Guan, Jiamin Sun",2006,tt0859765,7.3,"4,790",,
717,"Fanny Ardant, Julie Bataille, Leïla Bekhti, Melchior Derouet",3 wins & 1 nomination.,"$4,857,376","France, Liechtenstein, Switzerland, Germany, USA",13 Nov 2007,"Olivier Assayas, Frédéric Auburtin, Emmanuel Benbihy, Gurinder Chadha, Sylvain Chomet, Ethan Coen, Joel Coen, Isabel Coixet, Wes Craven, Alfonso Cuarón, Gérard Depardieu, Christopher Doyle, Richard LaGravenese, Vincenzo Natali, Alexander Payne, Bruno Podalydès, Walter Salles, Oliver Schmitz, Nobuhiro Suwa, Daniela Thomas, Tom Tykwer, Gus Van Sant",,"Comedy, Drama, Romance","French, English, Spanish, Mandarin, Arabic",66,"Through the neighborhoods of Paris, love is veiled, revealed, imitated, sucked dry, reinvented and awakened.",https://m.media-amazon.com/images/M/MV5BMTc1MDgwNDE4MF5BMl5BanBnXkFtZTcwMTQzMzc0MQ@@._V1_SX300.jpg,First Look Pictures,R,"[{'Source': 'Internet Movie Database', 'Value': '7.3/10'}, {'Source': 'Rotten Tomatoes', 'Value': '86%'}, {'Source': 'Metacritic', 'Value': '66/100'}]",15 Jun 2007,True,120 min,,"Paris, je t'aime",movie,http://www.firstlookstudios.com/pjt/,"Tristan Carné (original idea), Emmanuel Benbihy (transitions), Bruno Podalydès (segment), Paul Mayeda Berges (segment), Gurinder Chadha (segment), Gus Van Sant (segment), Joel Coen (segment), Ethan Coen (segment), Walter Salles (segment), Daniela Thomas (segment), Christopher Doyle (segment), Rain Li (in collaboration with), Gabrielle Keng (in collaboration with), Isabel Coixet (segment), Nobuhiro Suwa (segment), Sylvain Chomet (segment), Alfonso Cuarón (segment), Olivier Assayas (segment), Oliver Schmitz (segment), Richard LaGravenese (segment), Vincenzo Natali (segment), Wes Craven (segment), Tom Tykwer (segment), Gena Rowlands (segment), Alexander Payne (segment), Nadine Eïd (segment), Frédéric Auburtin (transitions), Jean-Pierre Ronssin (transitions), Jane Hawksley (transitions), Vincent Poymiro (transitions), Paul Mayeda Berges (screenplay), Nadine Eïd (screenplay)",2006,tt0401711,7.3,"67,646",,
718,"Queen Latifah, LL Cool J, Timothy Hutton, Giancarlo Esposito",7 nominations.,"$38,360,195",USA,02 May 2006,Wayne Wang,,"Comedy, Romance","English, French",52,"Upon learning of a terminal illness, a shy woman decides to sell off all her possessions and live it up at a posh European hotel.",https://m.media-amazon.com/images/M/MV5BMzY4ZjcxOTItNWQwOC00MmMxLTkzMjYtZmQwMTJiMGY5Y2JlXkEyXkFqcGdeQXVyMTAwMzUyOTc@._V1_SX300.jpg,Paramount Pictures,PG-13,"[{'Source': 'Internet Movie Database', 'Value': '6.5/10'}, {'Source': 'Rotten Tomatoes', 'Value': '55%'}, {'Source': 'Metacritic', 'Value': '52/100'}]",13 Jan 2006,True,112 min,,Last Holiday,movie,http://www.lastholidaymovie.com/,"Jeffrey Price (screenplay), Peter S. Seaman (screenplay), J.B. Priestley",2006,tt0408985,6.5,"25,772",,
719,"Ryan Gosling, Jeff Lima, Shareeka Epps, Nathan Corbett",Nominated for 1 Oscar. Another 29 wins & 47 nominations.,"$2,591,047",USA,24 Apr 2007,Ryan Fleck,,Drama,English,85,An inner-city junior high school teacher with a drug habit forms an unlikely friendship with one of his students after she discovers his secret.,https://m.media-amazon.com/images/M/MV5BMTg4ODg1OTIwNl5BMl5BanBnXkFtZTcwOTA3ODQzMQ@@._V1_SX300.jpg,ThinkFilm,R,"[{'Source': 'Internet Movie Database', 'Value': '7.2/10'}, {'Source': 'Rotten Tomatoes', 'Value': '90%'}, {'Source': 'Metacritic', 'Value': '85/100'}]",22 Sep 2006,True,106 min,,Half Nelson,movie,http://www.halfnelsonthefilm.com,"Ryan Fleck, Anna Boden",2006,tt0468489,7.2,"79,790",,
720,"Alain Chabat, Charlotte Gainsbourg, Bernadette Lafont, Wladimir Yordanoff",1 win & 4 nominations.,N/A,France,09 Dec 2008,Eric Lartigau,,"Comedy, Romance",French,N/A,"At 43, Luis is a confirmed bachelor, happy with one night stands, a success as a creator of perfumes. He has one problem: his mother and five sisters, who form an intimidating family ...",https://m.media-amazon.com/images/M/MV5BMTg4MzM1MjI5NF5BMl5BanBnXkFtZTcwMDE3NzY3MQ@@._V1_SX300.jpg,Alliance Atlantis Vivafilm,R,"[{'Source': 'Internet Movie Database', 'Value': '6.7/10'}, {'Source': 'Rotten Tomatoes', 'Value': '53%'}]",01 Nov 2006,True,90 min,,I Do: How to Get Married and Stay Single,movie,http://www.pretemoitamain.com/,"Alain Chabat (idea), Philippe Mechelen, Laurent Tirard, Grégoire Vigneron, Laurent Zeitoun",2006,tt0478724,6.7,"5,430",,
721,"Rudy Youngblood, Dalia Hernández, Jonathan Brewer, Morris Birdyellowhead",Nominated for 3 Oscars. Another 9 wins & 20 nominations.,"$50,772,724",USA,22 May 2007,Mel Gibson,,"Action, Adventure, Drama, Thriller",Maya,68,"As the Mayan kingdom faces its decline, a young man is taken on a perilous journey to a world ruled by fear and oppression.",https://m.media-amazon.com/images/M/MV5BMzhmNGMzMDMtZDM0Yi00MmVmLWExYjAtZDhjZjcxZDM0MzJhXkEyXkFqcGdeQXVyNjU0OTQ0OTY@._V1_SX300.jpg,Buena Vista,R,"[{'Source': 'Internet Movie Database', 'Value': '7.8/10'}, {'Source': 'Rotten Tomatoes', 'Value': '65%'}, {'Source': 'Metacritic', 'Value': '68/100'}]",08 Dec 2006,True,139 min,,Apocalypto,movie,http://www.apocalypto.com/,"Mel Gibson, Farhad Safinia",2006,tt0472043,7.8,"268,453",,
722,"Kang-ho Song, Hee-Bong Byun, Hae-il Park, Doona Bae",25 wins & 25 nominations.,"$2,010,000",South Korea,24 Jul 2007,Joon-ho Bong,,"Action, Drama, Horror, Sci-Fi","Korean, English",85,A monster emerges from Seoul's Han River and begins attacking people. One victim's loving family does what it can to rescue her from its clutches.,https://m.media-amazon.com/images/M/MV5BMTYyNTAwOTUyNl5BMl5BanBnXkFtZTYwODY0MTQ3._V1_SX300.jpg,Magnolia Pictures,R,"[{'Source': 'Internet Movie Database', 'Value': '7.0/10'}, {'Source': 'Rotten Tomatoes', 'Value': '93%'}, {'Source': 'Metacritic', 'Value': '85/100'}]",30 Mar 2007,True,120 min,,The Host,movie,http://www.hostmovie.com/,"Joon-ho Bong (screenplay), Won-jun Ha (screenplay), Chul-hyun Baek (screenplay)",2006,tt0468492,7.0,"83,382",,
723,"George Clooney, Cate Blanchett, Tobey Maguire, Beau Bridges",Nominated for 1 Oscar. Another 3 wins & 4 nominations.,"$891,721",USA,22 May 2007,Steven Soderbergh,,"Drama, Mystery, Thriller","English, German, Russian",49,"While in post-war Berlin to cover the Potsdam Conference, an American military journalist is drawn into a murder investigation which involves his former mistress and his driver.",https://m.media-amazon.com/images/M/MV5BMTk3ODEzNDMxN15BMl5BanBnXkFtZTcwMzExODkzMQ@@._V1_SX300.jpg,Warner Bros. Pictures,R,"[{'Source': 'Internet Movie Database', 'Value': '6.1/10'}, {'Source': 'Rotten Tomatoes', 'Value': '33%'}, {'Source': 'Metacritic', 'Value': '49/100'}]",19 Jan 2007,True,105 min,,The Good German,movie,http://www.thegoodgerman.com/,"Paul Attanasio (screenplay), Joseph Kanon (novel)",2006,tt0452624,6.1,"23,000",,
724,"Tyron Leitso, Nicola Lipman, Jonathan Watton, Christopher Lloyd",N/A,,"USA, Canada",,Mick Garris,8,N/A,English,N/A,"Taken from a Clive Barker original screen story, tells the tale of a novelist who discovers there are fates worse than literary anonymity in this sexually-charged tale of terror.",https://m.media-amazon.com/images/M/MV5BMTQxNjM0MjMyM15BMl5BanBnXkFtZTcwMjYzNjk0MQ@@._V1_SX300.jpg,,N/A,"[{'Source': 'Internet Movie Database', 'Value': '5.8/10'}]",29 Dec 2006,True,60 min,2,Valerie on the Stairs,episode,,"Mick Garris (creator), Mick Garris (teleplay), Clive Barker (based on a story by)",2006,tt0805420,5.8,1692,tt0448190,
725,"Sean Penn, Jude Law, Anthony Hopkins, Kate Winslet",1 win & 3 nominations.,N/A,"Germany, USA",17 Jul 2007,Steven Zaillian,,"Drama, Thriller",English,37,"Based on the Robert Penn Warren novel. The life of populist Southerner Willie Stark, a political creature loosely based on Governor Huey Long of Louisiana.",https://m.media-amazon.com/images/M/MV5BMzY1MTIyNDg4MF5BMl5BanBnXkFtZTcwODQ4MTEzMw@@._V1_SX300.jpg,N/A,PG-13,"[{'Source': 'Internet Movie Database', 'Value': '6.2/10'}, {'Source': 'Metacritic', 'Value': '37/100'}]",22 Sep 2006,True,128 min,,All the King's Men,movie,N/A,"Steven Zaillian (screenplay), Robert Penn Warren (novel)",2006,tt0405676,6.2,"22,583",,
726,"Tobin Bell, Shawnee Smith, Angus Macfadyen, Bahar Soomekh",1 win & 5 nominations.,"$80,200,000","USA, Canada",23 Jan 2007,Darren Lynn Bousman,,"Crime, Horror, Mystery, Thriller",English,48,Jigsaw abducts a doctor in order to keep himself alive while he watches his new apprentice put an unlucky citizen named Jeff through a brutal test.,https://m.media-amazon.com/images/M/MV5BNWVjMzgwMTctZmZjNC00ZmE0LThiNTUtYzkyM2RkYWIzY2Y2XkEyXkFqcGdeQXVyNjEyNDAyMzI@._V1_SX300.jpg,Lionsgate Films,R,"[{'Source': 'Internet Movie Database', 'Value': '6.2/10'}, {'Source': 'Rotten Tomatoes', 'Value': '28%'}, {'Source': 'Metacritic', 'Value': '48/100'}]",27 Oct 2006,True,108 min,,Saw III,movie,http://www.saw3.com/,"Leigh Whannell (story), James Wan (story), Leigh Whannell (screenplay)",2006,tt0489270,6.2,"164,543",,
727,"Ron Perlman, Jennifer Miller, Jordan Madley, Terra Vnesa",N/A,N/A,Canada,10 Oct 2006,Warren P. Sonoda,,"Horror, Thriller",English,N/A,"Five wayward teenage girls are sent to a reformatory and discover they possess unique powers to battle the ancient demon, Legion, which holds thrall over the sinister institution.",https://m.media-amazon.com/images/M/MV5BODI0NjkwNjA5OV5BMl5BanBnXkFtZTcwMzU4MjE2MQ@@._V1_SX300.jpg,N/A,Not Rated,"[{'Source': 'Internet Movie Database', 'Value': '4.5/10'}]",10 Oct 2006,True,95 min,,5ive Girls,movie,N/A,Warren P. Sonoda,2006,tt0494199,4.5,"3,099",,
728,"Channing Tatum, Jenna Dewan, Damaine Radcliff, De'Shawn Washington",1 win & 3 nominations.,"$65,269,010",USA,19 Dec 2006,Anne Fletcher,,"Crime, Drama, Music, Romance",English,48,"Tyler Gage receives the opportunity of a lifetime after vandalizing a performing arts school, gaining him the chance to earn a scholarship and dance with an up and coming dancer, Nora.",https://m.media-amazon.com/images/M/MV5BODEzMzVhODgtOTc1NS00MmY3LWI3OGUtN2ZjNDEwM2ExZjJlXkEyXkFqcGdeQXVyNjk1Njg5NTA@._V1_SX300.jpg,Buena Vista,PG-13,"[{'Source': 'Internet Movie Database', 'Value': '6.5/10'}, {'Source': 'Rotten Tomatoes', 'Value': '20%'}, {'Source': 'Metacritic', 'Value': '48/100'}]",11 Aug 2006,True,104 min,,Step Up,movie,http://myspace.com/stepupmovie,"Duane Adler (screenplay), Melissa Rosenberg (screenplay), Duane Adler (story)",2006,tt0462590,6.5,"103,135",,
729,"Magaly Solier, Carlos J. de la Torre, Yiliana Chong, Juan Ubaldo Huamán",11 wins & 4 nominations.,N/A,"Peru, Spain",01 May 2007,Claudia Llosa,,Drama,"Spanish, Quechua",N/A,"Madeinusa is a 14-year old girl who comes of age during the Easter festivities of her tiny, isolated village.",https://images-na.ssl-images-amazon.com/images/M/MV5BMTczNjAxNzIwMF5BMl5BanBnXkFtZTcwMTcxOTI0MQ@@._V1_SX300.jpg,Film Movement,NOT RATED,"[{'Source': 'Internet Movie Database', 'Value': '6.9/10'}, {'Source': 'Rotten Tomatoes', 'Value': '83%'}]",09 Nov 2006,True,100 min,,Madeinusa,movie,N/A,Claudia Llosa,2006,tt0476298,6.9,"1,362",,
730,"Masakazu Morita, Fumiko Orikasa, Hiroki Yasumoto, Noriaki Sugiyama",N/A,N/A,Japan,05 Sep 2007,Noriyuki Abe,,"Animation, Action, Adventure, Fantasy",Japanese,N/A,"In Karakura Town, unidentifiable spirits begin appearing en mases. While attempting to deal with these strange souls, Ichigo Kurosaki and Rukia Kuchiki meet Senna, a mysterious shinigami ...",https://m.media-amazon.com/images/M/MV5BNTI3MzA0NzM0NF5BMl5BanBnXkFtZTcwODY4MjY5MQ@@._V1_SX300.jpg,Neon Alley,TV-14,"[{'Source': 'Internet Movie Database', 'Value': '7.3/10'}]",16 Dec 2006,True,87 min,,Bleach: Memories of Nobody,movie,N/A,"Masashi Sogo (script), Tite Kubo (manga), Mark Ryan (english adaptation)",2006,tt1105263,7.3,"3,383",,
731,"Carlos Alazraqui, Lombardo Boyar, Jeffrey Garcia, Johnny A. Sanchez",Won 1 Oscar. Another 18 wins & 23 nominations.,"$197,800,000","USA, Australia",27 Mar 2007,"George Miller, Warren Coleman(co-director), Judy Morris(co-director)",,"Animation, Adventure, Comedy, Family, Music, Musical, Romance",English,77,"Into the world of the Emperor Penguins, who find their soul mates through song, a penguin is born who cannot sing. But he can tap dance something fierce!",https://m.media-amazon.com/images/M/MV5BMTQyNTkxMjUwMV5BMl5BanBnXkFtZTcwMDQ2NTU0MQ@@._V1_SX300.jpg,Warner Bros. Pictures,PG,"[{'Source': 'Internet Movie Database', 'Value': '6.5/10'}, {'Source': 'Rotten Tomatoes', 'Value': '76%'}, {'Source': 'Metacritic', 'Value': '77/100'}]",17 Nov 2006,True,108 min,,Happy Feet,movie,http://www.happyfeetmovie.com/,"George Miller, John Collee, Judy Morris, Warren Coleman",2006,tt0366548,6.5,"155,719",,
732,"George Wendt, Meredith Monroe, Matt Keeslar, Haley Guiel",N/A,,"USA, Canada",,John Landis,2,Horror,English,N/A,"Harold is a seemingly peaceful neighbor in a quiet midwestern neighborhood, but underneath, he's a murderous psychopath who sets his eyes on a couple that have moved in across the street.",https://images-na.ssl-images-amazon.com/images/M/MV5BMTc4MTEyMTc3M15BMl5BanBnXkFtZTcwNzk3ODM0MQ@@._V1_SX300.jpg,,TV-MA,"[{'Source': 'Internet Movie Database', 'Value': '7.2/10'}]",03 Nov 2006,True,58 min,2,Family,episode,,"Mick Garris (creator), Brent Hanley",2006,tt0782399,7.2,2661,tt0448190,
733,"Meat Loaf, Link Baker, Emilio Salituro, Elise Lew",N/A,,"Canada, USA",,Dario Argento,6,N/A,English,N/A,"A sleazy, desperate fur trader who haunts a local strip club, gets his hands on some priceless raccoon furs that might be more than just priceless but cursed.",https://m.media-amazon.com/images/M/MV5BMTI2NjUzNTU3OV5BMl5BanBnXkFtZTcwOTc5OTA0MQ@@._V1_SX300.jpg,,TV-MA,"[{'Source': 'Internet Movie Database', 'Value': '6.5/10'}]",01 Dec 2006,True,58 min,2,Pelts,episode,,"Mick Garris (creator), Matt Venne (teleplay), F. Paul Wilson (short story)",2006,tt0779496,6.5,2882,tt0448190,
734,"Agnes Bruckner, Emma Campbell, Bruce Campbell, Patricia Clarkson",N/A,N/A,"USA, UK, Germany",03 Oct 2006,Lucky McKee,,"Horror, Mystery, Thriller",English,N/A,"Set in 1965 New England, a troubled girl encounters mysterious happenings in the woods surrounding an isolated girls school that she was sent to by her disinterested parents.",https://m.media-amazon.com/images/M/MV5BMzMzMTRkNGUtMjY4ZS00OTBjLWI1Y2YtMTE3NjJiYWZjMzRhXkEyXkFqcGdeQXVyMTQxNzMzNDI@._V1_SX300.jpg,Sony,R,"[{'Source': 'Internet Movie Database', 'Value': '5.7/10'}, {'Source': 'Rotten Tomatoes', 'Value': '69%'}]",26 Sep 2006,True,91 min,,The Woods,movie,http://www.mgm.com/ua/thewoods/,David Ross,2006,tt0380066,5.7,"10,053",,
735,"Ozen Ozkan, Ali Bey Kayali, Elit Iscan, Bülent Emin Yarar",10 wins & 4 nominations.,N/A,Turkey,15 Jul 2008,Reha Erdem,,Drama,Turkish,N/A,"A small, poor village leaning over high rocky mountains, facing the immense sea, flanked by olive yards. Villagers are simple and diligent people who struggle to cope with a harsh nature. ...",https://m.media-amazon.com/images/M/MV5BNjU1NjI1MjEyNl5BMl5BanBnXkFtZTgwOTgzMTA2MDE@._V1_SX300.jpg,Kino International,Not Rated,"[{'Source': 'Internet Movie Database', 'Value': '7.4/10'}, {'Source': 'Rotten Tomatoes', 'Value': '88%'}]",11 Jan 2008,True,111 min,,Times and Winds,movie,N/A,Reha Erdem,2006,tt0855729,7.4,"3,454",,
736,"Abigail Breslin, Greg Kinnear, Paul Dano, Alan Arkin",Won 2 Oscars. Another 68 wins & 107 nominations.,"$59,831,476",USA,19 Dec 2006,"Jonathan Dayton, Valerie Faris",,"Comedy, Drama",English,80,A family determined to get their young daughter into the finals of a beauty pageant take a cross-country trip in their VW bus.,https://m.media-amazon.com/images/M/MV5BMTgzNTgzODU0NV5BMl5BanBnXkFtZTcwMjEyMjMzMQ@@._V1_SX300.jpg,Fox Searchlight,R,"[{'Source': 'Internet Movie Database', 'Value': '7.8/10'}, {'Source': 'Rotten Tomatoes', 'Value': '91%'}, {'Source': 'Metacritic', 'Value': '80/100'}]",18 Aug 2006,True,101 min,,Little Miss Sunshine,movie,http://www2.foxsearchlight.com/littlemisssunshine/,Michael Arndt,2006,tt0449059,7.8,"404,461",,
737,"Kirsten Dunst, Jason Schwartzman, Judy Davis, Rip Torn",Won 1 Oscar. Another 18 wins & 23 nominations.,"$15,962,471","USA, France, Japan",13 Feb 2007,Sofia Coppola,,"Biography, Drama, History, Romance","English, Latin, French",65,"The retelling of France's iconic but ill-fated queen, Marie Antoinette. From her betrothal and marriage to Louis XVI at 15 to her reign as queen at 19 and to the end of her reign as queen, and ultimately the fall of Versailles.",https://m.media-amazon.com/images/M/MV5BMTA5MzFhMjAtMDJhMC00YzVhLTlkMzAtMDEyOGE0NjIzZTU2XkEyXkFqcGdeQXVyMjA5MTIzMjQ@._V1_SX300.jpg,Sony Pictures,PG-13,"[{'Source': 'Internet Movie Database', 'Value': '6.4/10'}, {'Source': 'Metacritic', 'Value': '65/100'}]",20 Oct 2006,True,123 min,,Marie Antoinette,movie,http://www.sonypictures.com/movies/marieantoinette/index.html,Sofia Coppola,2006,tt0422720,6.4,"92,283",,
738,"Silvio Orlando, Margherita Buy, Jasmine Trinca, Michele Placido",21 wins & 26 nominations.,N/A,"France, Italy",N/A,Nanni Moretti,,"Comedy, Drama, Romance",Italian,N/A,A skewering of Italian Prime Minister Silvio Berlusconi.,https://m.media-amazon.com/images/M/MV5BMjgyODIxMTMxMV5BMl5BanBnXkFtZTcwMzM3MzYwNA@@._V1_SX300.jpg,Bac Films,N/A,"[{'Source': 'Internet Movie Database', 'Value': '6.7/10'}, {'Source': 'Rotten Tomatoes', 'Value': '39%'}]",24 Mar 2006,True,112 min,,The Caiman,movie,N/A,"Nanni Moretti (story), Heidrun Schleef (story), Nanni Moretti, Francesco Piccolo, Federica Pontremoli",2006,tt0429727,6.7,"4,337",,
739,"Helen Mirren, James Cromwell, Alex Jennings, Roger Allam",Won 1 Oscar. Another 94 wins & 95 nominations.,"$56,222,759","UK, USA, France, Italy",24 Apr 2007,Stephen Frears,,"Biography, Drama, History","English, German, French",91,"After the death of Princess Diana, Queen Elizabeth II struggles with her reaction to a sequence of events nobody could have predicted.",https://m.media-amazon.com/images/M/MV5BMTQ3NTMxODg1Ml5BMl5BanBnXkFtZTcwMjEyMjczMQ@@._V1_SX300.jpg,Miramax Films,PG-13,"[{'Source': 'Internet Movie Database', 'Value': '7.3/10'}, {'Source': 'Rotten Tomatoes', 'Value': '97%'}, {'Source': 'Metacritic', 'Value': '91/100'}]",17 Nov 2006,True,103 min,,The Queen,movie,http://www.thequeen-movie.com/,Peter Morgan,2006,tt0436697,7.3,"97,183",,
740,"John Axel Eriksson, Holger Eriksson, David Johnson, Jesper Ganslandt",1 win & 6 nominations.,N/A,"Sweden, Denmark",N/A,Jesper Ganslandt,,Drama,Swedish,N/A,"The last summer the five boys are together in Falkenberg. They are now grown up to be young men, on their way out into the world. At least most of them.",https://m.media-amazon.com/images/M/MV5BMTQyMjEyMDkyNl5BMl5BanBnXkFtZTcwNzc3MDg5MQ@@._V1_SX300.jpg,N/A,N/A,"[{'Source': 'Internet Movie Database', 'Value': '6.6/10'}]",22 Sep 2006,True,91 min,,Falkenberg Farewell,movie,N/A,"Jesper Ganslandt, Fredrik Wenzel",2006,tt0855805,6.6,"2,555",,
741,"Valérie Lemercier, Cécile de France, Albert Dupontel, Claude Brasseur",1 win & 6 nominations.,"$1,933,592",France,17 Jul 2007,Danièle Thompson,,"Comedy, Drama, Romance","French, English, Japanese",64,"A young woman arrives in Paris where she finds a job as a waitress in bar next on Avenue Montaigne that caters to the surrounding theaters and the wealthy inhabitants of the area. She will meet a pianist, a famous actress and a great art collector, and become acquainted with the ""luxurious"" world her grandmother has told her about since her childhood.",https://m.media-amazon.com/images/M/MV5BMTc3MDY0ODYyNF5BMl5BanBnXkFtZTcwMjA1MDI0MQ@@._V1_SX300.jpg,ThinkFilm,PG-13,"[{'Source': 'Internet Movie Database', 'Value': '6.8/10'}, {'Source': 'Rotten Tomatoes', 'Value': '74%'}, {'Source': 'Metacritic', 'Value': '64/100'}]",27 Apr 2007,True,106 min,,Avenue Montaigne,movie,N/A,"Danièle Thompson (screenplay), Christopher Thompson (screenplay), Danièle Thompson (dialogue)",2006,tt0444112,6.8,"3,874",,
742,"Catherine Keener, Jason Isaacs, Timm Sharp, Joan Cusack",2 wins & 2 nominations.,N/A,USA,12 Sep 2006,Nicole Holofcener,,"Comedy, Drama, Romance",English,68,"After she quits her lucrative job, Olivia finds herself unsure about her future and her relationships with her successful and wealthy friends.",https://m.media-amazon.com/images/M/MV5BMjE3Mjc3NjQ5NV5BMl5BanBnXkFtZTYwMjY5MjE3._V1_SX300.jpg,N/A,R,"[{'Source': 'Internet Movie Database', 'Value': '5.8/10'}, {'Source': 'Metacritic', 'Value': '68/100'}]",21 Apr 2006,True,88 min,,Friends with Money,movie,N/A,Nicole Holofcener,2006,tt0436331,5.8,"24,004",,
743,"Ryan Reynolds, Ray Liotta, Joseph Ruskin, Alex Rocco",4 wins.,"$35,600,000","UK, France, USA",17 Apr 2007,Joe Carnahan,,"Action, Crime, Drama, Thriller",English,45,"When a Las Vegas performer-turned-snitch named Buddy Israel decides to turn state's evidence and testify against the mob, it seems that a whole lot of people would like to make sure he's no longer breathing.",https://m.media-amazon.com/images/M/MV5BMTI3NzQwNDEyN15BMl5BanBnXkFtZTcwMDY4ODQ0MQ@@._V1_SX300.jpg,Universal Pictures,R,"[{'Source': 'Internet Movie Database', 'Value': '6.7/10'}, {'Source': 'Rotten Tomatoes', 'Value': '30%'}, {'Source': 'Metacritic', 'Value': '45/100'}]",26 Jan 2007,True,108 min,,Smokin' Aces,movie,http://www.smokinaces.net/,Joe Carnahan,2006,tt0475394,6.7,"130,877",,
744,"Hayden Panettiere, Jake McDorman, JoJo Wright, Emme Rylan",1 nomination.,N/A,USA,07 Aug 2006,Steve Rash,,"Comedy, Sport",English,N/A,"A transfer student to a rough high school tries joining the cheer-leading squad and she not only faces off against the head cheerleader, but against her former school in preparation for a cheer-off competition.",https://m.media-amazon.com/images/M/MV5BMTMxMjk3MzIyMl5BMl5BanBnXkFtZTcwODAyNjMzMQ@@._V1_SX300.jpg,Universal Studios Home Video,PG-13,"[{'Source': 'Internet Movie Database', 'Value': '5.7/10'}, {'Source': 'Rotten Tomatoes', 'Value': '20%'}]",08 Aug 2006,True,99 min,,Bring It On: All or Nothing,movie,N/A,Alyson Fouse,2006,tt0490822,5.7,"16,732",,
745,"Ben Stiller, Carla Gugino, Dick Van Dyke, Mickey Rooney",2 wins & 8 nominations.,"$249,300,000","USA, UK",24 Apr 2007,Shawn Levy,,"Adventure, Comedy, Family, Fantasy","English, Italian, Hebrew",48,A newly recruited night security guard at the Museum of Natural History discovers that an ancient curse causes the animals and exhibits on display to come to life and wreak havoc.,https://m.media-amazon.com/images/M/MV5BMTQyOTM4MDMxN15BMl5BanBnXkFtZTcwODg5NTQzMw@@._V1_SX300.jpg,20th Century Fox,PG,"[{'Source': 'Internet Movie Database', 'Value': '6.4/10'}, {'Source': 'Rotten Tomatoes', 'Value': '43%'}, {'Source': 'Metacritic', 'Value': '48/100'}]",22 Dec 2006,True,108 min,,Night at the Museum,movie,http://www.nightatthemuseum.com/,"Robert Ben Garant (screenplay), Thomas Lennon (screenplay), Robert Ben Garant (screen story), Thomas Lennon (screen story), Milan Trenc (book)",2006,tt0477347,6.4,"284,002",,
746,"Kevin Costner, Ashton Kutcher, Sela Ward, Melissa Sagemiller",1 win & 4 nominations.,"$54,983,983",USA,23 Jan 2007,Andrew Davis,,"Action, Adventure, Drama",English,53,"A high school swim champion with a troubled past enrolls in the U.S. Coast Guard's ""A"" School, where legendary rescue swimmer Ben Randall teaches him some hard lessons about loss, love, and self-sacrifice.",https://m.media-amazon.com/images/M/MV5BMTI0MDkzMzQ1M15BMl5BanBnXkFtZTcwMDQ3MTQzMQ@@._V1_SX300.jpg,Buena Vista Pictures,PG-13,"[{'Source': 'Internet Movie Database', 'Value': '6.9/10'}, {'Source': 'Rotten Tomatoes', 'Value': '37%'}, {'Source': 'Metacritic', 'Value': '53/100'}]",29 Sep 2006,True,139 min,,The Guardian,movie,http://guardianmovie.com,Ron L. Brinkerhoff,2006,tt0406816,6.9,"82,538",,
