,Actors,Awards,BoxOffice,Country,DVD,Director,Episode,Genre,Language,Metascore,Plot,Poster,Production,Rated,Ratings,Released,Response,Runtime,Season,Title,Type,Website,Writer,Year,imdbID,imdbRating,imdbVotes,seriesID,totalSeasons
641,"Robert Kerman, Francesca Ciardi, Perry Pirkanen, Luca Barbareschi",N/A,N/A,Italy,19 Dec 2005,Ruggero Deodato,,"Adventure, Horror","English, Spanish, Italian",22,"During a rescue mission into the Amazon rainforest, a professor stumbles across lost film shot by a missing documentary crew.",https://m.media-amazon.com/images/M/MV5BZTk3MTUyZjAtNmY5MS00MzA0LTk1MWItZjVjOTE0MjI5YmQ4XkEyXkFqcGdeQXVyMTQxNzMzNDI@._V1_SX300.jpg,F.D. Cinematografica,Unrated,"[{'Source': 'Internet Movie Database', 'Value': '5.9/10'}, {'Source': 'Rotten Tomatoes', 'Value': '65%'}, {'Source': 'Metacritic', 'Value': '22/100'}]",07 Feb 1980,True,95 min,,Cannibal Holocaust,movie,N/A,"Gianfranco Clerici (story and screenplay), Giorgio Stegani (additional dialogue: Italian version)",1980,tt0078935,5.9,"45,682",,
642,"Burt Lancaster, Susan Sarandon, Kate Reid, Michel Piccoli",Nominated for 5 Oscars. Another 25 wins & 16 nominations.,N/A,"France, Canada",14 May 2002,Louis Malle,,"Crime, Drama, Romance","English, French",N/A,"In a corrupt city, a small-time gangster and the estranged wife of a pot dealer find themselves thrown together in an escapade of love, money, drugs and danger.",https://m.media-amazon.com/images/M/MV5BYThhZmI4ZjYtYzZlZS00NWRlLWJkZmMtNGVlMzIyNmE1ZjU1XkEyXkFqcGdeQXVyMTAwMzUyOTc@._V1_SX300.jpg,Paramount Home Video,R,"[{'Source': 'Internet Movie Database', 'Value': '7.4/10'}, {'Source': 'Rotten Tomatoes', 'Value': '100%'}]",03 Apr 1981,True,104 min,,Atlantic City,movie,N/A,John Guare,1980,tt0080388,7.4,"13,124",,
643,"Jack Nicholson, Shelley Duvall, Danny Lloyd, Scatman Crothers",3 wins & 7 nominations.,N/A,"UK, USA",29 Jun 1999,Stanley Kubrick,,"Drama, Horror",English,63,"A family heads to an isolated hotel for the winter where a sinister presence influences the father into violence, while his psychic son sees horrific forebodings from both past and future.",https://m.media-amazon.com/images/M/MV5BZWFlYmY2MGEtZjVkYS00YzU4LTg0YjQtYzY1ZGE3NTA5NGQxXkEyXkFqcGdeQXVyMTQxNzMzNDI@._V1_SX300.jpg,Warner Bros. Pictures,R,"[{'Source': 'Internet Movie Database', 'Value': '8.4/10'}, {'Source': 'Rotten Tomatoes', 'Value': '86%'}, {'Source': 'Metacritic', 'Value': '63/100'}]",13 Jun 1980,True,146 min,,The Shining,movie,N/A,"Stephen King (novel), Stanley Kubrick (screenplay), Diane Johnson (screenplay)",1980,tt0081505,8.4,"768,724",,
644,"Kris Kristofferson, Christopher Walken, John Hurt, Sam Waterston",Nominated for 1 Oscar. Another 2 wins & 8 nominations.,N/A,USA,15 May 2001,Michael Cimino,,"Adventure, Drama, Western","English, Russian, French, Polish, German",57,"A dramatization of the real-life Johnson County War in 1890 Wyoming, in which a Sheriff born into wealth, attempts to protect immigrant farmers from rich cattle interests.",https://m.media-amazon.com/images/M/MV5BMzE3YjYzMDgtNjEyYS00ZTk4LThhY2QtMDI4Zjg3MTUyN2ZkXkEyXkFqcGdeQXVyNTE1NjY5Mg@@._V1_SX300.jpg,MGM/UA,R,"[{'Source': 'Internet Movie Database', 'Value': '6.8/10'}, {'Source': 'Rotten Tomatoes', 'Value': '57%'}, {'Source': 'Metacritic', 'Value': '57/100'}]",19 Nov 1980,True,219 min,,Heaven's Gate,movie,http://www.criterion.com/films/28036-heaven-s-gate,Michael Cimino,1980,tt0080855,6.8,"11,975",,
645,"Brooke Shields, Christopher Atkins, Leo McKern, William Daniels",Nominated for 1 Oscar. Another 3 wins & 7 nominations.,N/A,USA,05 Oct 1999,Randal Kleiser,,"Adventure, Drama, Romance",English,31,"In the Victorian period, two children are shipwrecked on a tropical island in the South Pacific. With no adults to guide them, the two make a simple life together, unaware that sexual maturity will eventually intervene.",https://m.media-amazon.com/images/M/MV5BOWU2ZDIxY2UtNzM5NS00MWUwLTkxN2QtMmI3NDZkNTA2OTYxXkEyXkFqcGdeQXVyMTA0MjU0Ng@@._V1_SX300.jpg,Sony Pictures Entertainment,R,"[{'Source': 'Internet Movie Database', 'Value': '5.7/10'}, {'Source': 'Rotten Tomatoes', 'Value': '9%'}, {'Source': 'Metacritic', 'Value': '31/100'}]",02 Jul 1980,True,104 min,,The Blue Lagoon,movie,N/A,"Henry De Vere Stacpoole (based on the novel by), Douglas Day Stewart (screenplay by)",1980,tt0080453,5.7,"57,747",,
646,"Christopher Reeve, Jane Seymour, Christopher Plummer, Teresa Wright",Nominated for 1 Oscar. Another 7 wins & 3 nominations.,N/A,USA,31 Oct 2000,Jeannot Szwarc,,"Drama, Fantasy, Romance",English,29,A Chicago playwright uses self-hypnosis to travel back in time and meet the actress whose vintage portrait hangs in a grand hotel.,https://m.media-amazon.com/images/M/MV5BOTBhZWNlNTgtOWQwYi00N2YwLTkwZjItMjFhOGRmYzU4NDhmXkEyXkFqcGdeQXVyNjE5MjUyOTM@._V1_SX300.jpg,MCA Universal Home Video,PG,"[{'Source': 'Internet Movie Database', 'Value': '7.3/10'}, {'Source': 'Rotten Tomatoes', 'Value': '61%'}, {'Source': 'Metacritic', 'Value': '29/100'}]",03 Oct 1980,True,103 min,,Somewhere in Time,movie,N/A,"Richard Matheson (screenplay), Richard Matheson (novel)",1980,tt0081534,7.3,"24,184",,
647,"Mark Hamill, Harrison Ford, Carrie Fisher, Billy Dee Williams",Won 1 Oscar. Another 21 wins & 19 nominations.,"$4,548,170",USA,21 Sep 2004,Irvin Kershner,,"Action, Adventure, Fantasy, Sci-Fi",English,82,"After the rebels are brutally overpowered by the Empire on the ice planet Hoth, Luke Skywalker begins Jedi training with Yoda, while his friends are pursued by Darth Vader.",https://m.media-amazon.com/images/M/MV5BYmU1NDRjNDgtMzhiMi00NjZmLTg5NGItZDNiZjU5NTU4OTE0XkEyXkFqcGdeQXVyNzkwMjQ5NzM@._V1_SX300.jpg,Twentieth Century Fox,PG,"[{'Source': 'Internet Movie Database', 'Value': '8.8/10'}, {'Source': 'Rotten Tomatoes', 'Value': '95%'}, {'Source': 'Metacritic', 'Value': '82/100'}]",20 Jun 1980,True,124 min,,Star Wars: Episode V - The Empire Strikes Back,movie,http://www.starwars.com/episode-v/,"Leigh Brackett (screenplay by), Lawrence Kasdan (screenplay by), George Lucas (story by)",1980,tt0080684,8.8,"1,033,771",,
648,"Ray Simpson, David Hodo, Felipe Rose, Randy Jones",4 wins & 11 nominations.,N/A,USA,16 Apr 2002,Nancy Walker,,"Biography, Comedy, Musical",English,N/A,A pseudo autobiography of disco's The Village People.,https://m.media-amazon.com/images/M/MV5BNjlhNzQ1NDItM2RlYy00NjNjLThhYjktYjU4MTQwYzg1OTkxL2ltYWdlXkEyXkFqcGdeQXVyMTA0MjU0Ng@@._V1_SX300.jpg,Associated Film Distribution,PG,"[{'Source': 'Internet Movie Database', 'Value': '4.5/10'}, {'Source': 'Rotten Tomatoes', 'Value': '8%'}]",20 Jun 1980,True,124 min,,Can't Stop the Music,movie,N/A,"Bronte Woodard, Allan Carr",1980,tt0080492,4.5,"3,315",,
649,"Ellen Burstyn, Sam Shepard, Richard Farnsworth, Roberts Blossom",Nominated for 2 Oscars. Another 3 wins & 6 nominations.,N/A,USA,14 Jun 2016,Daniel Petrie,,"Drama, Fantasy",English,N/A,A woman enters the afterlife briefly after a car crash that kills her husband. But she survives - and finds herself possessing strange powers.,https://m.media-amazon.com/images/M/MV5BMzZiYjFlZTEtYjEyNS00OTFjLTgyOTgtYzAwYjdhYTIwZTg2XkEyXkFqcGdeQXVyMTQxNzMzNDI@._V1_SX300.jpg,MCA Universal Home Video,PG,"[{'Source': 'Internet Movie Database', 'Value': '7.4/10'}]",26 Sep 1980,True,103 min,,Resurrection,movie,N/A,Lewis John Carlino,1980,tt0081414,7.4,"2,469",,
650,"Olivia Newton-John, Gene Kelly, Michael Beck, James Sloyan",1 win & 9 nominations.,N/A,USA,20 Jul 1999,Robert Greenwald,,"Fantasy, Musical, Romance",English,35,A struggling artist living in Los Angeles meets a girl who may hold the key to his happiness.,https://m.media-amazon.com/images/M/MV5BYTlkNWQyMjAtZGE2Yi00YWU2LWI5N2EtOGIwYjJjOTkxNzNhXkEyXkFqcGdeQXVyNzc5MjA3OA@@._V1_SX300.jpg,MCA Universal Home Video,PG,"[{'Source': 'Internet Movie Database', 'Value': '5.1/10'}, {'Source': 'Rotten Tomatoes', 'Value': '36%'}, {'Source': 'Metacritic', 'Value': '35/100'}]",08 Aug 1980,True,96 min,,Xanadu,movie,N/A,"Richard Christian Danus, Marc Reid Rubel",1980,tt0081777,5.1,"10,678",,
651,"Sam J. Jones, Melody Anderson, Max von Sydow, Topol",Nominated for 2 BAFTA Film Awards. Another 2 wins & 9 nominations.,N/A,"UK, USA, Netherlands",10 Oct 2000,Mike Hodges,,"Action, Adventure, Sci-Fi",English,58,A football player and his friends travel to the planet Mongo and find themselves fighting the tyranny of Ming the Merciless to save Earth.,https://m.media-amazon.com/images/M/MV5BN2Y4ZDBjMjEtZWQ0OS00NzYyLTg0M2ItMmUzYTEwN2RmMGVlXkEyXkFqcGdeQXVyMjgyOTI1ODY@._V1_SX300.jpg,MCA Universal Home Video,PG,"[{'Source': 'Internet Movie Database', 'Value': '6.5/10'}, {'Source': 'Rotten Tomatoes', 'Value': '82%'}, {'Source': 'Metacritic', 'Value': '58/100'}]",05 Dec 1980,True,111 min,,Flash Gordon,movie,N/A,"Lorenzo Semple Jr. (screenplay), Michael Allin (adaptation), Alex Raymond (based on the characters created by)",1980,tt0080745,6.5,"45,029",,
652,"Stacy Keach, Scott Wilson, Jason Miller, Ed Flanders",Won 1 Golden Globe. Another 2 wins & 4 nominations.,N/A,USA,17 Sep 2002,William Peter Blatty,,"Comedy, Drama, Horror, Mystery, Thriller",English,N/A,A new commanding officer arrives at a remote castle serving as an insane asylum for mentally ill and A.W.O.L. U.S. soldiers where he attempts to rehabilitate them by allowing them to live ...,https://m.media-amazon.com/images/M/MV5BZjI3NzUyMWEtNmNlZC00OWIwLTlkOTEtNGI0ZjMwNDJiMTQzXkEyXkFqcGdeQXVyMjI4MjA5MzA@._V1_SX300.jpg,Warner Bros.,R,"[{'Source': 'Internet Movie Database', 'Value': '7.1/10'}, {'Source': 'Rotten Tomatoes', 'Value': '75%'}]",29 Feb 1980,True,118 min,,The Ninth Configuration,movie,N/A,"William Peter Blatty (novel), William Peter Blatty (screenplay)",1980,tt0081237,7.1,"5,305",,
653,"Hugo Stiglitz, Laura Trotter, Maria Rosaria Omaggio, Francisco Rabal",N/A,N/A,"Italy, Spain, Mexico",06 Aug 2002,Umberto Lenzi,,"Horror, Sci-Fi, Thriller","English, Italian, Spanish",N/A,"An airplane exposed to radiation lands, and blood drinking zombies emerge armed with knives, guns and teeth! They go on a rampage slicing, dicing, and biting their way across the Italian countryside.",https://m.media-amazon.com/images/M/MV5BNjY4OTRhODktMWYwZC00MGFjLWIzZmUtYTJiYTUyMWZjNjI3XkEyXkFqcGdeQXVyNDgxODg1MzU@._V1_SX300.jpg,21st Century Distribution,R,"[{'Source': 'Internet Movie Database', 'Value': '5.7/10'}, {'Source': 'Rotten Tomatoes', 'Value': '40%'}]",18 Nov 1983,True,88 min,,Nightmare City,movie,http://www.blue-underground.com/,"Antonio Cesare Corti, Luis María Delgado, Piero Regnoli",1980,tt0080931,5.7,"4,901",,
654,"Kirk Douglas, Martin Sheen, Katharine Ross, James Farentino",1 win & 2 nominations.,N/A,USA,27 Mar 2007,Don Taylor,,"Action, Sci-Fi","English, Japanese, Russian",51,"A modern aircraft carrier is thrown back in time to 1941 near Hawaii, just hours before the Japanese attack on Pearl Harbor.",https://m.media-amazon.com/images/M/MV5BOGU5Y2UzZjMtY2M0ZC00YzE4LWJmYjYtNWNiMTlhNDEzMmViXkEyXkFqcGdeQXVyMjY3MjUzNDk@._V1_SX300.jpg,Live Home Video,PG,"[{'Source': 'Internet Movie Database', 'Value': '6.7/10'}, {'Source': 'Rotten Tomatoes', 'Value': '44%'}, {'Source': 'Metacritic', 'Value': '51/100'}]",01 Aug 1980,True,103 min,,The Final Countdown,movie,N/A,"Thomas Hunter (story), Peter Powell (story), David Ambrose (story), David Ambrose (screenplay), Gerry Davis (screenplay), Thomas Hunter (screenplay), Peter Powell (screenplay)",1980,tt0080736,6.7,"18,968",,
655,"Dee Wallace, Patrick Macnee, Dennis Dugan, Christopher Stone",2 wins & 2 nominations.,N/A,USA,28 Aug 2001,Joe Dante,,Horror,"English, Spanish",68,"After a bizarre and near deadly encounter with a serial killer, a television newswoman is sent to a remote mountain resort whose residents may not be what they seem.",https://m.media-amazon.com/images/M/MV5BZTcwZmIyNjAtMWM4Yy00YzE1LTk5YzQtNjVlY2IxNzMwNzc2XkEyXkFqcGdeQXVyMTQxNzMzNDI@._V1_SX300.jpg,MGM Home Entertainment,R,"[{'Source': 'Internet Movie Database', 'Value': '6.6/10'}, {'Source': 'Rotten Tomatoes', 'Value': '68%'}, {'Source': 'Metacritic', 'Value': '68/100'}]",10 Apr 1981,True,91 min,,The Howling,movie,N/A,"Gary Brandner (novel), John Sayles (screenplay), Terence H. Winkless (screenplay)",1981,tt0082533,6.6,"27,195",,
656,"Bruce Campbell, Ellen Sandweiss, Richard DeManincor, Betsy Baker",3 wins & 1 nomination.,N/A,USA,19 Jan 1999,Sam Raimi,,Horror,English,71,"Five friends travel to a cabin in the woods, where they unknowingly release flesh-possessing demons.",https://m.media-amazon.com/images/M/MV5BODc2MmVjZmUtNjAzMS00MDNiLWIyM2YtOGEzMjg0YjRhMzRmXkEyXkFqcGdeQXVyMTQxNzMzNDI@._V1_SX300.jpg,New Line Cinema,NC-17,"[{'Source': 'Internet Movie Database', 'Value': '7.5/10'}, {'Source': 'Rotten Tomatoes', 'Value': '95%'}, {'Source': 'Metacritic', 'Value': '71/100'}]",15 Apr 1983,True,85 min,,The Evil Dead,movie,N/A,Sam Raimi,1981,tt0083907,7.5,"168,142",,
657,"William Hurt, Kathleen Turner, Richard Crenna, Ted Danson",Nominated for 1 Golden Globe. Another 5 nominations.,N/A,USA,18 Nov 1997,Lawrence Kasdan,,"Crime, Drama, Romance, Thriller",English,77,"In the midst of a searing Florida heat wave, a woman persuades her lover, a small-town lawyer, to murder her rich husband.",https://m.media-amazon.com/images/M/MV5BZWJhOTIwMjEtY2NkOC00ZDUyLTg0ZDgtZTM5OTI3YjViYTNmXkEyXkFqcGdeQXVyMTA0MjU0Ng@@._V1_SX300.jpg,Warner Home Video,R,"[{'Source': 'Internet Movie Database', 'Value': '7.4/10'}, {'Source': 'Rotten Tomatoes', 'Value': '97%'}, {'Source': 'Metacritic', 'Value': '77/100'}]",28 Aug 1981,True,113 min,,Body Heat,movie,N/A,Lawrence Kasdan,1981,tt0082089,7.4,"27,499",,
658,"Kurt Russell, Lee Van Cleef, Ernest Borgnine, Donald Pleasence",4 nominations.,N/A,"UK, USA",21 Nov 2000,John Carpenter,,"Action, Adventure, Sci-Fi",English,76,"In 1997, when the U.S. president crashes into Manhattan, now a giant maximum security prison, a convicted bank robber is sent in to rescue him.",https://m.media-amazon.com/images/M/MV5BMTUzMTY0Nzg0MV5BMl5BanBnXkFtZTgwMDU3MzQxMDE@._V1_SX300.jpg,MGM Home Entertainment,R,"[{'Source': 'Internet Movie Database', 'Value': '7.2/10'}, {'Source': 'Rotten Tomatoes', 'Value': '87%'}, {'Source': 'Metacritic', 'Value': '76/100'}]",10 Jul 1981,True,99 min,,Escape from New York,movie,N/A,"John Carpenter, Nick Castle",1981,tt0082340,7.2,"110,833",,
659,"Mel Brooks, Dom DeLuise, Madeline Kahn, Harvey Korman",1 win & 1 nomination.,N/A,USA,05 Oct 1999,Mel Brooks,,"Comedy, History","English, Latin, French",47,Mel Brooks brings his one-of-a-kind comic touch to the history of mankind covering events from the Old Testament to the French Revolution in a series of episodic comedy vignettes.,https://m.media-amazon.com/images/M/MV5BNjU4ZGUyYjUtYzVlMS00YWFmLWFjM2UtYTk5YjFlZmJhNDQyXkEyXkFqcGdeQXVyMTQxNzMzNDI@._V1_SX300.jpg,20th Century Fox Film Corporation,R,"[{'Source': 'Internet Movie Database', 'Value': '6.9/10'}, {'Source': 'Rotten Tomatoes', 'Value': '62%'}, {'Source': 'Metacritic', 'Value': '47/100'}]",12 Jun 1981,True,92 min,,History of the World: Part I,movie,N/A,Mel Brooks,1981,tt0082517,6.9,"42,207",,
660,"Don Francks, Caroline Semple, Richard Romanus, Susan Roman",4 wins & 2 nominations.,N/A,"Canada, USA",23 Nov 1999,"Gerald Potterton, John Bruno, John Halas, Julian Harris, Jimmy T. Murakami, Barrie Nelson, Paul Sabella, Jack Stokes, Pino Van Lamsweerde, Harold Whitaker",,"Animation, Adventure, Fantasy, Sci-Fi",English,51,"A glowing green orb - which embodies ultimate evil - terrorizes a young girl with an anthology of bizarre and fantastic stories of dark fantasy, eroticism and horror.",https://m.media-amazon.com/images/M/MV5BOTc2NzM1ODgtM2RkYi00M2U4LWE4NzEtMDMzZGUzYmI1ZDUzL2ltYWdlXkEyXkFqcGdeQXVyNTAyODkwOQ@@._V1_SX300.jpg,Columbia Pictures,R,"[{'Source': 'Internet Movie Database', 'Value': '6.7/10'}, {'Source': 'Rotten Tomatoes', 'Value': '61%'}, {'Source': 'Metacritic', 'Value': '51/100'}]",07 Aug 1981,True,86 min,,Heavy Metal,movie,N/A,"Daniel Goldberg (screenplay), Len Blum (screenplay), Dan O'Bannon (original story), Daniel Goldberg (story), Len Blum (story), Richard Corben (original story), Bernie Wrightson (original story), Dan O'Bannon (story), Angus McKie (original story), Daniel Goldberg (story), Len Blum (story)",1981,tt0082509,6.7,"27,863",,
661,"Laurence Olivier, Claire Bloom, Maggie Smith, Ursula Andress",2 wins & 6 nominations.,N/A,"UK, USA",01 Jun 2004,Desmond Davis,,"Action, Adventure, Family, Fantasy",English,59,Perseus must battle Medusa and the Kraken to save the Princess Andromeda.,https://m.media-amazon.com/images/M/MV5BZTQ4NDUxMTUtZDM0YS00MTk5LWExMWMtZjBiYTFjYTM3ZjJkXkEyXkFqcGdeQXVyNjc1NTYyMjg@._V1_SX300.jpg,Warner Bros. Pictures,PG,"[{'Source': 'Internet Movie Database', 'Value': '6.9/10'}, {'Source': 'Rotten Tomatoes', 'Value': '68%'}, {'Source': 'Metacritic', 'Value': '59/100'}]",12 Jun 1981,True,118 min,,Clash of the Titans,movie,N/A,Beverley Cross,1981,tt0082186,6.9,"37,202",,
662,"Sylvia Kristel, Shane Briant, Nicholas Clay, Ann Mitchell",N/A,N/A,"UK, France, West Germany, USA",26 Jul 2005,Just Jaeckin,,"Drama, Romance",English,N/A,"A film adaptation of D.H. Lawrence's novel. After a crippling injury leaves her husband impotent, Lady Chatterly is torn between her love for her husband and her physical desires. With her ...",https://m.media-amazon.com/images/M/MV5BYTQ1ZjgzNzEtNTcyNC00OWE5LWE5MjYtYzkzOTFkYzA4NWVlXkEyXkFqcGdeQXVyMjQzMzQzODY@._V1_SX300.jpg,N/A,R,"[{'Source': 'Internet Movie Database', 'Value': '5.1/10'}]",07 May 1982,True,104 min,,Lady Chatterley's Lover,movie,N/A,"Marc Behm, Just Jaeckin, D.H. Lawrence (novel), Christopher Wicking",1981,tt0082640,5.1,"2,150",,
663,"Faye Dunaway, Diana Scarwid, Steve Forrest, Howard Da Silva",9 wins & 11 nominations.,N/A,USA,17 Jul 2001,Frank Perry,,"Biography, Drama",English,55,"The abusive and traumatic adoptive upbringing of Christina Crawford at the hands of her mother, screen queen Joan Crawford, is depicted.",https://m.media-amazon.com/images/M/MV5BNThlYzA1MjAtNjAwMy00ZmMxLWJjMTYtNjIwN2MzZjc1ZTU3XkEyXkFqcGdeQXVyMTQxNzMzNDI@._V1_SX300.jpg,Paramount Pictures,R,"[{'Source': 'Internet Movie Database', 'Value': '6.7/10'}, {'Source': 'Metacritic', 'Value': '55/100'}]",25 Sep 1981,True,129 min,,Mommie Dearest,movie,N/A,"Christina Crawford (book), Frank Yablans (screenplay), Frank Perry (screenplay), Tracy Hotchner (screenplay), Robert Getchell (screenplay)",1981,tt0082766,6.7,"12,823",,
664,"Keith Carradine, Powers Boothe, Fred Ward, Franklyn Seales",N/A,N/A,"USA, Switzerland, UK",22 May 2001,Walter Hill,,"Action, Thriller","English, French",63,"During a routine exercise, a team of National Guards are threatened by angry and violent locals.",https://m.media-amazon.com/images/M/MV5BMWFiNGJhN2UtNWY0My00ZWFlLTk2NzMtZTg5OTI5ZThjYWVhXkEyXkFqcGdeQXVyMjI4MjA5MzA@._V1_SX300.jpg,20th Century Fox Film Corporation,R,"[{'Source': 'Internet Movie Database', 'Value': '7.2/10'}, {'Source': 'Rotten Tomatoes', 'Value': '88%'}, {'Source': 'Metacritic', 'Value': '63/100'}]",25 Sep 1981,True,106 min,,Southern Comfort,movie,https://www.shoutfactory.com/,"Michael Kane, Walter Hill, David Giler",1981,tt0083111,7.2,"14,211",,
665,"Andre Gregory, Wallace Shawn, Jean Lenauer, Roy Butler",2 wins.,N/A,USA,13 Feb 2001,Louis Malle,,"Biography, Comedy, Drama","English, French",N/A,"Two old friends meet for dinner; as one tells anecdotes detailing his experiences, the other notices their differing worldviews.",https://m.media-amazon.com/images/M/MV5BMjA2NjU4NjMxN15BMl5BanBnXkFtZTgwNDU3MzUzMzE@._V1_SX300.jpg,New Yorker Films,PG,"[{'Source': 'Internet Movie Database', 'Value': '7.8/10'}, {'Source': 'Rotten Tomatoes', 'Value': '91%'}]",11 Oct 1981,True,110 min,,My Dinner with Andre,movie,N/A,"Wallace Shawn (screenplay), Andre Gregory (screenplay)",1981,tt0082783,7.8,"15,193",,
666,"Edward Albert, Erin Moran, Ray Walston, Bernard Behrens",N/A,N/A,USA,20 Jul 2010,Bruce D. Clark,,"Action, Adventure, Horror, Sci-Fi",English,N/A,"Science fiction suspense thriller, in which a rescue space ship crew meets up with horrors projected by their own imaginations.",https://m.media-amazon.com/images/M/MV5BZTFmYmM1MmYtNmRkYi00NmQ1LWEyZWQtZWIzNGEzMzdiZjlmXkEyXkFqcGdeQXVyNjQzNDI3NzY@._V1_SX300.jpg,New World Pictures,R,"[{'Source': 'Internet Movie Database', 'Value': '5.1/10'}, {'Source': 'Rotten Tomatoes', 'Value': '33%'}]",01 Oct 1981,True,81 min,,Galaxy of Terror,movie,https://www.shoutfactory.com/,"Marc Siegler, Bruce D. Clark",1981,tt0082431,5.1,"5,382",,
667,"John Gordon Sinclair, Dee Hepburn, Jake D'Arcy, Clare Grogan",Won 1 BAFTA Film Award. Another 1 win & 3 nominations.,N/A,UK,06 Nov 2001,Bill Forsyth,,"Comedy, Drama, Romance",English,N/A,Gregory is a normal teen who is infatuated with a classmate. He must work to win her affection.,https://m.media-amazon.com/images/M/MV5BNDI3MTU1MTc2OV5BMl5BanBnXkFtZTcwODQ0Mjk3OA@@._V1_SX300.jpg,MGM Home Entertainment,PG,"[{'Source': 'Internet Movie Database', 'Value': '7.1/10'}, {'Source': 'Rotten Tomatoes', 'Value': '94%'}]",26 May 1982,True,91 min,,Gregory's Girl,movie,N/A,Bill Forsyth,1980,tt0082477,7.1,"6,813",,
668,"Alberto Sordi, Caroline Berg, Andrea Bevilacqua, Tommaso Bianco",9 wins & 6 nominations.,N/A,"Italy, France",N/A,Mario Monicelli,,"Comedy, History",Italian,N/A,"The marquess of Grillo is a good-natured, clever and women-loving man who is always inventing stories and cracking all types of jokes. The film tells the story of his life.",https://images-na.ssl-images-amazon.com/images/M/MV5BZGU5ODBkNmItYTU4Zi00YzVlLWEwOTgtMGI3ZGRiYmIwMTRjL2ltYWdlXkEyXkFqcGdeQXVyMTQ3Njg3MQ@@._V1_SX300.jpg,Gaumont,N/A,"[{'Source': 'Internet Movie Database', 'Value': '7.8/10'}]",23 Dec 1981,True,135 min,,Il marchese del Grillo,movie,N/A,"Bernardino Zapponi (story), Leonardo Benvenuti (story), Piero De Bernardi (story), Mario Monicelli (story), Tullio Pinelli (story), Leonardo Benvenuti (screenplay), Piero De Bernardi (screenplay), Mario Monicelli (screenplay), Tullio Pinelli (screenplay), Alberto Sordi (screenplay)",1981,tt0082714,7.8,"2,384",,
669,"Melissa Sue Anderson, Glenn Ford, Lawrence Dane, Sharon Acker",3 nominations.,N/A,Canada,26 Oct 2004,J. Lee Thompson,,"Horror, Mystery, Thriller",English,24,"At the snobby Crawford Academy, Virginia's group of friends start to go missing years after horrible events that happened to her as a child around her birthday.",https://m.media-amazon.com/images/M/MV5BOGI4OTRkMDItNTA2NC00MzdhLWJmNmEtZWU0YTdkY2E4ZmZjXkEyXkFqcGdeQXVyMDAyMTY3Nw@@._V1_SX300.jpg,Columbia Pictures,R,"[{'Source': 'Internet Movie Database', 'Value': '6.1/10'}, {'Source': 'Rotten Tomatoes', 'Value': '27%'}, {'Source': 'Metacritic', 'Value': '24/100'}]",15 May 1981,True,110 min,,Happy Birthday to Me,movie,N/A,"John C.W. Saxton (screenplay), Peter Jobin (screenplay), Timothy Bond (screenplay), John C.W. Saxton (story)",1981,tt0082498,6.1,"7,115",,
670,"Roger Moore, Carole Bouquet, Topol, Lynn-Holly Johnson",Nominated for 1 Oscar. Another 2 wins & 4 nominations.,N/A,UK,19 Oct 1999,John Glen,,"Action, Adventure, Thriller","English, Greek, Italian",54,Agent 007 is assigned to hunt for a lost British encryption device and prevent it from falling into enemy hands.,https://m.media-amazon.com/images/M/MV5BOTNmMmUwNDctNjQ1OC00NzAwLThkM2QtN2MzOWE0OWU1MmJiXkEyXkFqcGdeQXVyNjc1NTYyMjg@._V1_SX300.jpg,Twentieth Century Fox Home Entertainment,PG,"[{'Source': 'Internet Movie Database', 'Value': '6.8/10'}, {'Source': 'Rotten Tomatoes', 'Value': '73%'}, {'Source': 'Metacritic', 'Value': '54/100'}]",26 Jun 1981,True,127 min,,For Your Eyes Only,movie,N/A,"Richard Maibaum (screenplay), Michael G. Wilson (screenplay)",1981,tt0082398,6.8,"82,753",,
671,"Sean Connery, Peter Boyle, Frances Sternhagen, James Sikking",Nominated for 1 Oscar. Another 1 win & 6 nominations.,N/A,UK,03 Jul 2001,Peter Hyams,,"Action, Crime, Sci-Fi, Thriller, Western",English,48,"In the distant future, a Police Marshal stationed at a remote mining colony on the Jupiter moon of Io uncovers a drug-smuggling conspiracy, and gets no help from the populace when he later finds himself marked for murder.",https://m.media-amazon.com/images/M/MV5BMGI2YWEyMGYtYWUwNy00MzkxLWE2MjMtMzUxMzhkZDFkMTI4XkEyXkFqcGdeQXVyNjUwNzk3NDc@._V1_SX300.jpg,Warner Home Video,R,"[{'Source': 'Internet Movie Database', 'Value': '6.6/10'}, {'Source': 'Rotten Tomatoes', 'Value': '58%'}, {'Source': 'Metacritic', 'Value': '48/100'}]",22 May 1981,True,109 min,,Outland,movie,N/A,Peter Hyams,1981,tt0082869,6.6,"24,718",,
