,Actors,Awards,BoxOffice,Country,DVD,Director,Episode,Genre,Language,Metascore,Plot,Poster,Production,Rated,Ratings,Released,Response,Runtime,Season,Title,Type,Website,Writer,Year,imdbID,imdbRating,imdbVotes,seriesID,totalSeasons
673,"Jean-Claude Van Damme, Raul Julia, Ming-Na Wen, Damian Chapa",2 nominations.,N/A,"Japan, USA",26 May 1998,Steven E. de Souza,,"Action, Adventure, Comedy, Thriller","English, Japanese, Esperanto",N/A,Col. Guile and various other martial arts heroes fight against the tyranny of Dictator M. Bison and his cohorts.,https://m.media-amazon.com/images/M/MV5BY2JhYjUzYzAtMWFhMi00YzIyLTllZGQtMTAzNThkNTJhNTBmXkEyXkFqcGdeQXVyNDc2NjEyMw@@._V1_SX300.jpg,MCA Universal Home Video,PG-13,"[{'Source': 'Internet Movie Database', 'Value': '3.9/10'}, {'Source': 'Rotten Tomatoes', 'Value': '18%'}]",23 Dec 1994,True,102 min,,Street Fighter,movie,N/A,Steven E. de Souza,1994,tt0111301,3.9,"60,094",,
674,"Victoria Wood, Julie Walters, Celia Imrie, Don Henderson",1 win & 2 nominations.,,UK,,Gavin Millar,3,"Comedy, Crime, Drama",English,N/A,"Unexpected events occur over a long weekend when Pat, a glamorous British born star of American soaps, returns home to plug her autobiography on television and meets, for the first time ...",https://images-na.ssl-images-amazon.com/images/M/MV5BMTI0MzExMjEwOF5BMl5BanBnXkFtZTcwNzkyNDIyMQ@@._V1_SX300.jpg,,N/A,"[{'Source': 'Internet Movie Database', 'Value': '8.0/10'}]",11 Sep 1994,True,84 min,6,Pat and Margaret,episode,,Victoria Wood,1994,tt0124829,8.0,212,tt0297625,
675,"Luna Lauren Velez, Jon Seda, Tomas Melly, Desiree Casado",1 win & 5 nominations.,N/A,USA,13 Jul 2004,Darnell Martin,,"Comedy, Drama, Romance",English,N/A,"Lisette and husband Chino face marital difficulties. She is fed up with the kids, while he has job troubles. His mother Rosaria hates Lisette and the neighborhood tramp has designs on Chino...",https://m.media-amazon.com/images/M/MV5BMTIyODAzNjAyNF5BMl5BanBnXkFtZTcwNjc3ODUyMQ@@._V1_SX300.jpg,Sony Pictures Home Entertainment,R,"[{'Source': 'Internet Movie Database', 'Value': '6.8/10'}, {'Source': 'Rotten Tomatoes', 'Value': '80%'}]",14 Oct 1994,True,104 min,,I Like It Like That,movie,N/A,Darnell Martin,1994,tt0110091,6.8,"1,376",,
676,"Jason Alexander, Jonathan Freeman, Jeff Bennett, Gilbert Gottfried",1 nomination.,N/A,USA,18 Jan 2005,"Toby Shelton, Tad Stones, Alan Zaslove",,"Animation, Adventure, Comedy, Family, Fantasy, Musical, Romance",English,N/A,"Jafar comes for revenge on Aladdin, using a foolish thief and Iago's treachery to find a way back into power.",https://m.media-amazon.com/images/M/MV5BMTY5NTc5NTEzN15BMl5BanBnXkFtZTcwMTAwNTcyMQ@@._V1_SX300.jpg,Buena Vista Pictures,G,"[{'Source': 'Internet Movie Database', 'Value': '5.9/10'}, {'Source': 'Rotten Tomatoes', 'Value': '33%'}]",20 May 1994,True,69 min,,Aladdin and the Return of Jafar,movie,N/A,"Duane Capizzi (story), Doug Langdale (story), Mark McCorkle (story), Robert Schooley (story), Tad Stones (story), Kevin Campbell, Mirith J. Colao, Bill Motz, Steve Roberts, Dev Ross, Bob Roth, Jan Strnad, Brian Swenlin",1994,tt0107952,5.9,"23,188",,
677,"V.S. Brodie, Guinevere Turner, T. Wendy McMillan, Migdalia Melendez",4 wins & 4 nominations.,N/A,USA,24 Jul 2001,Rose Troche,,"Drama, Romance",English,N/A,"Max is a trendy, pretty, young lesbian, who is having trouble finding love. A friend sets her up with Ely, whom Max likes, but Ely is frumpy, homely, and older. Nor do they have much in ...",https://images-na.ssl-images-amazon.com/images/M/MV5BMjEwODAzMzM5N15BMl5BanBnXkFtZTcwMDcxNjEyMQ@@._V1_SX300.jpg,Hallmark Entertainment,R,"[{'Source': 'Internet Movie Database', 'Value': '5.6/10'}, {'Source': 'Rotten Tomatoes', 'Value': '81%'}]",08 Jul 1994,True,83 min,,Go Fish,movie,N/A,"Rose Troche, Guinevere Turner",1994,tt0109913,5.6,"1,743",,
678,"Linus Roache, Tom Wilkinson, Robert Carlyle, Cathy Tyson",4 wins & 3 nominations.,N/A,UK,07 Sep 1999,Antonia Bird,,"Drama, Romance",English,N/A,"A homosexual Catholic priest finds out during confessional that a young girl is being sexually abused by her father, and has to decide how to deal with both that secret and his own.",https://m.media-amazon.com/images/M/MV5BYzAyYzQ0ODQtNzNhMi00NWVkLTk1YTItODE4Y2U4YmE0NDgzXkEyXkFqcGdeQXVyMTQxNzMzNDI@._V1_SX300.jpg,Miramax Films,R,"[{'Source': 'Internet Movie Database', 'Value': '7.1/10'}, {'Source': 'Rotten Tomatoes', 'Value': '70%'}]",24 Mar 1995,True,98 min,,Priest,movie,N/A,Jimmy McGovern,1994,tt0110889,7.1,"9,009",,
679,"Ray Liotta, Lance Henriksen, Stuart Wilson, Kevin Dillon",1 nomination.,N/A,USA,28 Jul 1998,Martin Campbell,,"Action, Drama, Sci-Fi, Thriller",English,N/A,A soldier convicted for murdering his commanding officer is dumped and left to die on a prison island inhabited by two camps of convicts.,https://m.media-amazon.com/images/M/MV5BNzQ3ODA1ODc4N15BMl5BanBnXkFtZTgwMDI4MzgxMTE@._V1_SX300.jpg,HBO Video,R,"[{'Source': 'Internet Movie Database', 'Value': '6.1/10'}, {'Source': 'Rotten Tomatoes', 'Value': '50%'}]",29 Apr 1994,True,118 min,,No Escape,movie,N/A,"Richard Herley (novel), Michael Gaylin (screenplay), Joel Gross (screenplay)",1994,tt0110678,6.1,"17,447",,
680,"Alec Baldwin, John Lone, Penelope Ann Miller, Peter Boyle",4 nominations.,N/A,USA,01 Nov 1998,Russell Mulcahy,,"Action, Adventure, Crime, Fantasy, Mystery, Thriller",English,N/A,"In 1930s New York City, the Shadow battles his nemesis, Shiwan Khan, who is building an atomic bomb.",https://m.media-amazon.com/images/M/MV5BOTA2YTFhZGUtZjM3YS00Y2I4LThlMmEtZmNjMTJiNzE2ZGYzXkEyXkFqcGdeQXVyNjExODE1MDc@._V1_SX300.jpg,Universal Pictures,PG-13,"[{'Source': 'Internet Movie Database', 'Value': '6.0/10'}, {'Source': 'Rotten Tomatoes', 'Value': '35%'}]",01 Jul 1994,True,108 min,,The Shadow,movie,N/A,"Walter B. Gibson (character The Shadow from stories), David Koepp",1994,tt0111143,6.0,"21,318",,
681,"Keanu Reeves, Dennis Hopper, Sandra Bullock, Joe Morton",Won 2 Oscars. Another 16 wins & 19 nominations.,N/A,USA,03 Nov 1998,Jan de Bont,,"Action, Adventure, Crime, Thriller",English,78,A young police officer must prevent a bomb exploding aboard a city bus by keeping its speed above 50 mph.,https://m.media-amazon.com/images/M/MV5BYjc0MjYyN2EtZGRhMy00NzJiLWI2Y2QtYzhiYTU3NzAxNzg4XkEyXkFqcGdeQXVyMTQxNzMzNDI@._V1_SX300.jpg,20th Century Fox,R,"[{'Source': 'Internet Movie Database', 'Value': '7.2/10'}, {'Source': 'Rotten Tomatoes', 'Value': '93%'}, {'Source': 'Metacritic', 'Value': '78/100'}]",10 Jun 1994,True,116 min,,Speed,movie,http://www.foxhome.com/speed/index_frames.html,Graham Yost,1994,tt0111257,7.2,"298,839",,
682,"Romane Bohringer, Elsa Zylberstein, Florence Thomassin, Jean-Philippe Écoffey",2 wins & 2 nominations.,N/A,"Netherlands, France, Belgium",19 Nov 1996,Martine Dugowson,,Drama,French,N/A,The film tells the story of two girls who are of totally different character. They know each other since their childhood and were friends until they became teenagers. But growing up and ...,https://images-na.ssl-images-amazon.com/images/M/MV5BMTgzOTMxNTc3NV5BMl5BanBnXkFtZTcwOTE5MjcxMQ@@._V1_SX300.jpg,N/A,N/A,"[{'Source': 'Internet Movie Database', 'Value': '7.4/10'}]",26 May 1995,True,128 min,,Mina Tannenbaum,movie,N/A,Martine Dugowson,1994,tt0110521,7.4,849,,
683,"Tim Roth, Amanda Plummer, Laura Lovelace, John Travolta",Won 1 Oscar. Another 62 wins & 69 nominations.,N/A,USA,19 May 1998,Quentin Tarantino,,"Crime, Drama","English, Spanish, French",94,"The lives of two mob hitmen, a boxer, a gangster's wife, and a pair of diner bandits intertwine in four tales of violence and redemption.",https://m.media-amazon.com/images/M/MV5BNGNhMDIzZTUtNTBlZi00MTRlLWFjM2ItYzViMjE3YzI5MjljXkEyXkFqcGdeQXVyNzkwMjQ5NzM@._V1_SX300.jpg,Miramax Films,R,"[{'Source': 'Internet Movie Database', 'Value': '8.9/10'}, {'Source': 'Rotten Tomatoes', 'Value': '94%'}, {'Source': 'Metacritic', 'Value': '94/100'}]",14 Oct 1994,True,154 min,,Pulp Fiction,movie,N/A,"Quentin Tarantino (stories), Roger Avary (stories), Quentin Tarantino",1994,tt0110912,8.9,"1,611,830",,
684,"Rowan Atkinson, Matthew Broderick, Niketa Calame-Harris, Jim Cummings",Won 2 Oscars. Another 33 wins & 29 nominations.,"$94,240,635",USA,07 Oct 2003,"Roger Allers, Rob Minkoff",,"Animation, Adventure, Drama, Family, Musical","English, Swahili, Xhosa, Zulu",83,"A Lion cub crown prince is tricked by a treacherous uncle into thinking he caused his father's death and flees into exile in despair, only to learn in adulthood his identity and his responsibilities.",https://m.media-amazon.com/images/M/MV5BYTYxNGMyZTYtMjE3MS00MzNjLWFjNmYtMDk3N2FmM2JiM2M1XkEyXkFqcGdeQXVyNjY5NDU4NzI@._V1_SX300.jpg,Buena Vista,G,"[{'Source': 'Internet Movie Database', 'Value': '8.5/10'}, {'Source': 'Rotten Tomatoes', 'Value': '93%'}, {'Source': 'Metacritic', 'Value': '83/100'}]",24 Jun 1994,True,88 min,,The Lion King,movie,http://disney.go.com/lionking/,"Irene Mecchi (screenplay by), Jonathan Roberts (screenplay by), Linda Woolverton (screenplay by), Burny Mattinson (story), Barry Johnson (story), Lorna Cook (story), Thom Enriquez (story), Andy Gaskill (story), Gary Trousdale (story), Jim Capobianco (story), Kevin Harkey (story), Jorgen Klubien (story), Chris Sanders (story), Tom Sito (story), Larry Leker (story), Joe Ranft (story), Rick Maki (story), Ed Gombert (story), Francis Glebas (story), Mark Kausler (story), J.T. Allen (additional story material), George Scribner (additional story material), Miguel Tejada-Flores (additional story material), Jenny Tripp (additional story material), Bob Tzudiker (additional story material), Christopher Vogler (additional story material), Kirk Wise (additional story material), Noni White (additional story material), Brenda Chapman (story supervisor)",1994,tt0110357,8.5,"818,904",,
685,"Susan Sarandon, Tommy Lee Jones, Mary-Louise Parker, Anthony LaPaglia",Nominated for 1 Oscar. Another 3 wins & 3 nominations.,N/A,USA,16 Dec 1997,Joel Schumacher,,"Crime, Drama, Mystery",English,65,A young boy who witnessed the suicide of a mafia lawyer hires an attorney to protect him when the District Attorney tries to use him to take down a mob family.,https://m.media-amazon.com/images/M/MV5BNGNjZWYwZGYtZWIxZC00OTYyLTllYTMtZWNiNmQ0YWUzMjkxXkEyXkFqcGdeQXVyMTQxNzMzNDI@._V1_SX300.jpg,Warner Home Video,PG-13,"[{'Source': 'Internet Movie Database', 'Value': '6.7/10'}, {'Source': 'Rotten Tomatoes', 'Value': '78%'}, {'Source': 'Metacritic', 'Value': '65/100'}]",20 Jul 1994,True,119 min,,The Client,movie,N/A,"John Grisham (novel), Akiva Goldsman (screenplay), Robert Getchell (screenplay)",1994,tt0109446,6.7,"53,800",,
686,"Brian O'Halloran, Jeff Anderson, Marilyn Ghigliotti, Lisa Spoonauer",5 wins & 10 nominations.,N/A,USA,29 Jun 1999,Kevin Smith,,Comedy,English,70,"A day in the lives of two convenience clerks named Dante and Randal as they annoy customers, discuss movies, and play hockey on the store roof.",https://m.media-amazon.com/images/M/MV5BNzE1Njk0NmItNDhlMC00ZmFlLWI4ZTUtYTY4ZjgzNjkyMTU1XkEyXkFqcGdeQXVyMTQxNzMzNDI@._V1_SX300.jpg,Miramax Films,R,"[{'Source': 'Internet Movie Database', 'Value': '7.8/10'}, {'Source': 'Rotten Tomatoes', 'Value': '88%'}, {'Source': 'Metacritic', 'Value': '70/100'}]",09 Nov 1994,True,92 min,,Clerks,movie,N/A,Kevin Smith,1994,tt0109445,7.8,"200,005",,
687,"Johnny Depp, Martin Landau, Sarah Jessica Parker, Patricia Arquette",Won 2 Oscars. Another 23 wins & 28 nominations.,N/A,USA,13 Aug 2002,Tim Burton,,"Biography, Comedy, Drama",English,70,"Ambitious but troubled movie director Edward D. Wood Jr. tries his best to fulfill his dreams, despite his lack of talent.",https://m.media-amazon.com/images/M/MV5BNTA5ZjdjNWUtZGUwNy00N2RhLWJiZmItYzFhYjU1NmYxNjY4XkEyXkFqcGdeQXVyMTQxNzMzNDI@._V1_SX300.jpg,Buena Vista Pictures,R,"[{'Source': 'Internet Movie Database', 'Value': '7.9/10'}, {'Source': 'Rotten Tomatoes', 'Value': '92%'}, {'Source': 'Metacritic', 'Value': '70/100'}]",07 Oct 1994,True,127 min,,Ed Wood,movie,N/A,"Rudolph Grey (book), Scott Alexander, Larry Karaszewski",1994,tt0109707,7.9,"156,484",,
688,"Jessica Lange, Tommy Lee Jones, Powers Boothe, Carrie Snodgress",Won 1 Oscar. Another 3 wins & 5 nominations.,N/A,USA,24 Oct 2006,Tony Richardson,,"Drama, Romance","English, French",N/A,"Jessica Lange stars in a period drama about a family moving to a military base, and she quickly becomes part of a cover-up involving nuclear bomb tests.",https://m.media-amazon.com/images/M/MV5BNTQ1NTA3MTU5Ml5BMl5BanBnXkFtZTcwMzc3NDcyNA@@._V1_SX300.jpg,Orion Home Video,PG-13,"[{'Source': 'Internet Movie Database', 'Value': '6.4/10'}, {'Source': 'Rotten Tomatoes', 'Value': '78%'}]",16 Sep 1994,True,101 min,,Blue Sky,movie,N/A,"Rama Laurie Stagner (screenplay), Arlene Sarner (screenplay), Jerry Leichtling (screenplay), Rama Laurie Stagner (story)",1994,tt0109306,6.4,"6,171",,
689,"Yekaterina Golubeva, Richard Courcet, Vincent Dupont, Laurent Grévill",2 nominations.,N/A,"France, Germany, Switzerland",25 Jan 2005,Claire Denis,,"Drama, Mystery, Romance, Thriller","French, Russian, English",N/A,"Beautiful Daiga has emigrated from Lithuania to Paris and is looking for a place to stay and work. Theo is a struggling musician, and his brother Camille - a transvestite dancer. One of ...",https://m.media-amazon.com/images/M/MV5BMjAzMzk1NDQ3N15BMl5BanBnXkFtZTcwMzM5NjcyMQ@@._V1_SX300.jpg,Arena Films,Unrated,"[{'Source': 'Internet Movie Database', 'Value': '7.0/10'}, {'Source': 'Rotten Tomatoes', 'Value': '75%'}]",18 May 1994,True,110 min,,I Can't Sleep,movie,N/A,"Jean-Pol Fargeau (screenplay), Claire Denis (screenplay)",1994,tt0110171,7.0,990,,
690,"Zbigniew Zamachowski, Julie Delpy, Janusz Gajos, Jerzy Stuhr",1 win & 4 nominations.,N/A,"Switzerland, France, Poland",04 Mar 2003,Krzysztof Kieslowski,,"Comedy, Drama, Romance","Polish, French, English",88,"After his wife divorces him, a Polish immigrant plots to get even with her.",https://m.media-amazon.com/images/M/MV5BNTliYTI1YTctMTE0Mi00NDM0LThjZDgtYmY3NGNiODBjZjAwXkEyXkFqcGdeQXVyMTAwMzUyOTc@._V1_SX300.jpg,Miramax Films,R,"[{'Source': 'Internet Movie Database', 'Value': '7.7/10'}, {'Source': 'Rotten Tomatoes', 'Value': '89%'}, {'Source': 'Metacritic', 'Value': '88/100'}]",10 Jun 1994,True,92 min,,Three Colors: White,movie,N/A,"Krzysztof Kieslowski (scenario), Krzysztof Piesiewicz (scenario), Agnieszka Holland (scenario collaborator), Edward Zebrowski (scenario collaborator), Edward Klosinski (scenario collaborator), Marcin Latallo (dialogue translation)",1994,tt0111507,7.7,"54,645",,
691,"Brandon Lee, Rochelle Davis, Ernie Hudson, Michael Wincott",3 wins & 6 nominations.,N/A,USA,01 Jan 1998,Alex Proyas,,"Action, Drama, Fantasy",English,71,A man brutally murdered comes back to life as an undead avenger of his and his fiancée's murder.,https://m.media-amazon.com/images/M/MV5BM2Y4ZGVhZjItNjU0OC00MDk1LWI4ZTktYTgwMWJkNDE5OTcxXkEyXkFqcGdeQXVyMTQxNzMzNDI@._V1_SX300.jpg,LionsGate Entertainment,R,"[{'Source': 'Internet Movie Database', 'Value': '7.6/10'}, {'Source': 'Rotten Tomatoes', 'Value': '81%'}, {'Source': 'Metacritic', 'Value': '71/100'}]",13 May 1994,True,102 min,,The Crow,movie,N/A,"James O'Barr (comic book series and comic strip), David J. Schow (screenplay), John Shirley (screenplay)",1994,tt0109506,7.6,"154,076",,
692,"Tim Robbins, Jennifer Jason Leigh, Paul Newman, Charles Durning",2 wins & 3 nominations.,N/A,"UK, Germany, USA",18 May 1999,"Joel Coen, Ethan Coen",,"Comedy, Drama, Fantasy","English, Finnish",53,A naive business graduate is installed as president of a manufacturing company as part of a stock scam.,https://m.media-amazon.com/images/M/MV5BMzNkYzI4ZTYtZjJlZC00ZTVjLTk2MDYtYWMwODA0NmFiYTIwXkEyXkFqcGdeQXVyNDk3NzU2MTQ@._V1_SX300.jpg,Warner Home Video,PG,"[{'Source': 'Internet Movie Database', 'Value': '7.3/10'}, {'Source': 'Rotten Tomatoes', 'Value': '56%'}, {'Source': 'Metacritic', 'Value': '53/100'}]",11 Mar 1994,True,111 min,,The Hudsucker Proxy,movie,N/A,"Ethan Coen, Joel Coen, Sam Raimi",1994,tt0110074,7.3,"72,099",,
693,"Kurt Russell, James Spader, Jaye Davidson, Viveca Lindfors",6 wins & 6 nominations.,N/A,"USA, France",17 Jun 1997,Roland Emmerich,,"Action, Adventure, Sci-Fi","English, Norwegian, Swedish, Egyptian (Ancient), Arabic",42,"An interstellar teleportation device, found in Egypt, leads to a planet with humans resembling ancient Egyptians who worship the god Ra.",https://m.media-amazon.com/images/M/MV5BYWEyYTQzNzQtZTg5OS00NDhkLTg1NjYtMzA5Y2MyYjYzNWQ5L2ltYWdlL2ltYWdlXkEyXkFqcGdeQXVyNTAyODkwOQ@@._V1_SX300.jpg,Artisan Home Entertainment,PG-13,"[{'Source': 'Internet Movie Database', 'Value': '7.1/10'}, {'Source': 'Rotten Tomatoes', 'Value': '48%'}, {'Source': 'Metacritic', 'Value': '42/100'}]",28 Oct 1994,True,116 min,,Stargate,movie,N/A,"Dean Devlin, Roland Emmerich",1994,tt0111282,7.1,"164,348",,
694,"Noreen Hennessey, Lucy Webb, Erica Yohn, Tina Majorino",3 nominations.,N/A,USA,21 Dec 1999,Jessie Nelson,,"Comedy, Drama, Romance",English,N/A,"In 1959, a widower hires a kindly housekeeper/nanny to care for his seven-year-old daughter.",https://m.media-amazon.com/images/M/MV5BYTdmN2I5OTgtMWMzYi00YWYyLWJmZDgtYjI1ZWYzMjA2YTUyXkEyXkFqcGdeQXVyMTQ3Njg3MQ@@._V1_SX300.jpg,Turner Home Entertainment,PG,"[{'Source': 'Internet Movie Database', 'Value': '6.6/10'}, {'Source': 'Rotten Tomatoes', 'Value': '39%'}]",26 Aug 1994,True,115 min,,"Corrina, Corrina",movie,N/A,Jessie Nelson,1994,tt0109484,6.6,"11,411",,
695,"Michelle Yeoh, Donnie Yen, King-Tan Yuen, Catherine Yan Hung",N/A,N/A,Hong Kong,06 Feb 2001,Woo-Ping Yuen,,"Action, Comedy, Drama",Cantonese,N/A,"Wing Chun, a woman living in a remote village often pillaged by robbers. When Wing Chun finally loses her cool and defeats them, her heroic actions stir up even more trouble in this ...",https://m.media-amazon.com/images/M/MV5BYzZiNGVlYzAtOWQ3ZC00NTE4LWJiYzMtOWI1YTNjMWI0NTcyXkEyXkFqcGdeQXVyNzI1NzMxNzM@._V1_SX300.jpg,Tai Seng,TV-14,"[{'Source': 'Internet Movie Database', 'Value': '7.0/10'}]",24 Mar 1994,True,96 min,,Wing Chun,movie,N/A,"Elsa Tang, Wing-Fai Wong",1994,tt0111800,7.0,"2,782",,
696,"Charles Abourezk, Dave Bald Eagle, Lawrence Bayne, Edgar Bear Runner",Nominated for 1 Golden Globe. Another 2 wins & 1 nomination.,N/A,USA,22 Feb 1995,Frank Pierson,,Drama,English,N/A,"Mary Crow Dog, daughter of a desperately poor Indian family in South Dakota, is swept up in the protests of the 1960s and becomes sensitized to the injustices that society inflicts on her ...",https://m.media-amazon.com/images/M/MV5BMTc0MTY4MzAzMF5BMl5BanBnXkFtZTcwNjA5NTAyMQ@@._V1_SX300.jpg,Fred Berner Films,N/A,"[{'Source': 'Internet Movie Database', 'Value': '7.4/10'}]",16 Oct 1994,True,100 min,,Lakota Woman: Siege at Wounded Knee,movie,N/A,"Mary Crow Dog (biography Lakota Woman), Richard Erdoes (biography Lakota Woman), Bill Kerby",1994,tt0110297,7.4,256,,
697,"Jean-Louis Trintignant, Jean Yanne, Mathieu Kassovitz, Bulle Ogier",3 wins & 2 nominations.,N/A,France,09 Oct 2007,Jacques Audiard,,"Crime, Drama",French,N/A,"Simon is a sales representative about fifty. When Mickey, his cop friend, is being shot, he leaves everything to find the murderers. Two years before, Marx, an old gambler, met Frederic, a ...",https://images-na.ssl-images-amazon.com/images/M/MV5BZjAyOGVjYTMtZGJlMi00M2U4LTg1ZTQtNjIxNTIwODkxYmRlXkEyXkFqcGdeQXVyMzU0NzkwMDg@._V1_SX300.jpg,N/A,N/A,"[{'Source': 'Internet Movie Database', 'Value': '6.7/10'}]",31 Aug 1994,True,90 min,,See How They Fall,movie,N/A,"Jacques Audiard, Alain Le Henry, Teri White (novel)",1994,tt0110958,6.7,874,,
698,"Tim Robbins, Meg Ryan, Walter Matthau, Lou Jacobi",N/A,N/A,USA,23 Sep 2003,Fred Schepisi,,"Comedy, Romance","English, German",66,"A mechanic romances the mathematician niece of physicist Albert Einstein, with help from Einstein and his friends.",https://m.media-amazon.com/images/M/MV5BN2VkMzZlMTctZjVlOS00NmQ1LTg1ZDItMDc5NzhlNDRhMjRiXkEyXkFqcGdeQXVyMTQxNzMzNDI@._V1_SX300.jpg,Paramount Home Video,PG,"[{'Source': 'Internet Movie Database', 'Value': '6.2/10'}, {'Source': 'Rotten Tomatoes', 'Value': '46%'}, {'Source': 'Metacritic', 'Value': '66/100'}]",25 Dec 1994,True,100 min,,I.Q.,movie,N/A,"Andy Breckman (story), Andy Breckman (screenplay), Michael Leeson (screenplay)",1994,tt0110099,6.2,"22,051",,
699,"Carmelo Gómez, Ruth Gabriel, Javier Bardem, Karra Elejalde",25 wins & 17 nominations.,N/A,Spain,12 Mar 2002,Imanol Uribe,,"Crime, Drama, Thriller",Spanish,N/A,A member of the ETA terrorist organization belongs to a commando which is preparing an outrage in Madrid. But he sets other priorities when he meets a girl who is addicted to drugs and for ...,https://images-na.ssl-images-amazon.com/images/M/MV5BZWU2YWViYjAtZTczYy00MzQxLWIxMjYtYTg0MzZlNTA4ODliXkEyXkFqcGdeQXVyMTA0MjU0Ng@@._V1_SX300.jpg,Sogepaq,N/A,"[{'Source': 'Internet Movie Database', 'Value': '6.7/10'}]",06 Oct 1994,True,93 min,,Numbered Days,movie,N/A,"Imanol Uribe (screenplay), Juan Madrid (novel)",1994,tt0109699,6.7,"1,329",,
700,"Hugo Weaving, Guy Pearce, Terence Stamp, Rebel Penfold-Russell",Won 1 Oscar. Another 9 wins & 18 nominations.,N/A,Australia,24 Nov 1997,Stephan Elliott,,"Comedy, Music","English, Filipino",68,Two drag performers and a transgender woman travel across the desert to perform their unique style of cabaret.,https://m.media-amazon.com/images/M/MV5BMTc5MDU1NzcyN15BMl5BanBnXkFtZTcwMDA0ODYyNA@@._V1_SX300.jpg,Fox Home Entertainment,R,"[{'Source': 'Internet Movie Database', 'Value': '7.5/10'}, {'Source': 'Rotten Tomatoes', 'Value': '95%'}, {'Source': 'Metacritic', 'Value': '68/100'}]",10 Aug 1994,True,104 min,,"The Adventures of Priscilla, Queen of the Desert",movie,N/A,Stephan Elliott,1994,tt0109045,7.5,"42,704",,
701,"Brendan Fraser, Steve Buscemi, Adam Sandler, Chris Farley",N/A,N/A,USA,02 Oct 2001,Michael Lehmann,,"Comedy, Crime, Music",English,46,Three band members hoping for a big break head to a radio station to play their demo tape and wind up holding everyone hostage with plastic guns when the head D.J. refuses to play them.,https://m.media-amazon.com/images/M/MV5BMGIxNjVlMzUtMDE0ZC00OTRlLThkMGMtMWU2MWQ4ZTY1OGJmL2ltYWdlXkEyXkFqcGdeQXVyNTAyODkwOQ@@._V1_SX300.jpg,Fox,PG-13,"[{'Source': 'Internet Movie Database', 'Value': '6.1/10'}, {'Source': 'Rotten Tomatoes', 'Value': '21%'}, {'Source': 'Metacritic', 'Value': '46/100'}]",05 Aug 1994,True,92 min,,Airheads,movie,N/A,Rich Wilkes,1994,tt0109068,6.1,"42,697",,
702,"Jeff Dahlgren, Mylène Farmer, Joss Ackland, Louise Fletcher",N/A,N/A,"France, USA",04 Oct 1994,Laurent Boutonnat,,"Adventure, Drama, Horror",English,N/A,"October 1918: After returning to the civil life, the young Doctor Giorgio Volli searches for a group of children, which he had been the care-taker of before the first world war began. ...",https://ia.media-imdb.com/images/M/MV5BZmMyMDkxMzgtNTQ1My00M2MyLTlkYjUtMDAyMWQyOTJlZTViXkEyXkFqcGdeQXVyNjExODE1MDc@._V1_SX300.jpg,N/A,N/A,"[{'Source': 'Internet Movie Database', 'Value': '7.5/10'}]",05 Oct 1994,True,177 min,,Giorgino,movie,N/A,"Laurent Boutonnat, Gilles Laurent",1994,tt0109900,7.5,773,,
703,"Tim Robbins, Morgan Freeman, Bob Gunton, William Sadler",Nominated for 7 Oscars. Another 19 wins & 32 nominations.,N/A,USA,27 Jan 1998,Frank Darabont,,Drama,English,80,"Two imprisoned men bond over a number of years, finding solace and eventual redemption through acts of common decency.",https://m.media-amazon.com/images/M/MV5BMDFkYTc0MGEtZmNhMC00ZDIzLWFmNTEtODM1ZmRlYWMwMWFmXkEyXkFqcGdeQXVyMTMxODk2OTU@._V1_SX300.jpg,Columbia Pictures,R,"[{'Source': 'Internet Movie Database', 'Value': '9.3/10'}, {'Source': 'Rotten Tomatoes', 'Value': '91%'}, {'Source': 'Metacritic', 'Value': '80/100'}]",14 Oct 1994,True,142 min,,The Shawshank Redemption,movie,N/A,"Stephen King (short story ""Rita Hayworth and Shawshank Redemption""), Frank Darabont (screenplay)",1994,tt0111161,9.3,"2,069,380",,
704,"Jim Carrey, Peter Riegert, Peter Greene, Amy Yasbeck",Nominated for 1 Oscar. Another 6 wins & 19 nominations.,N/A,USA,06 Feb 2001,Chuck Russell,,"Comedy, Fantasy","English, Swedish",56,Bank clerk Stanley Ipkiss is transformed into a manic superhero when he wears a mysterious mask.,https://m.media-amazon.com/images/M/MV5BOWExYjI5MzktNTRhNi00Nzg2LThkZmQtYWVkYjRlYWI2MDQ4XkEyXkFqcGdeQXVyNTAyODkwOQ@@._V1_SX300.jpg,New Line Cinema,PG-13,"[{'Source': 'Internet Movie Database', 'Value': '6.9/10'}, {'Source': 'Rotten Tomatoes', 'Value': '77%'}, {'Source': 'Metacritic', 'Value': '56/100'}]",29 Jul 1994,True,101 min,,The Mask,movie,N/A,"Michael Fallon (story), Mark Verheiden (story), Mike Werb (screenplay)",1994,tt0110475,6.9,"311,302",,
